s1|s2|sts_score|bleurt_score
A gun is being fired.|A potato is being peeled.|0.1|-1.7590900659561157
A woman is cutting a plastic sheet.|A woman is playing a guitar on streets.|0.1|-1.1554207801818848
A woman cuts a pineapple.|A woman is slicing a pineapple into pieces.|0.8|0.14088454842567444
A woman is adding spices on a meat.|A woman adds ingredients to beef.|0.75|0.1365777850151062
A person is adding oil in the pan.|The cook pouring oil into the pan.|0.85|-0.32908982038497925
A cook seasons some dough.|A man is seasoning some dough in a pan.|0.75|-0.8834596872329712
A boy is running on a beach.|Two boys are playing in the beach.|0.55|-0.16522762179374695
A baby monkey scratches itself.|The monkey scratched his tummy.|0.65|-0.5618008971214294
A boy is riding a bike on a gate.|A woman is riding a horse.|0.16|-0.6338633894920349
A man is doing a card trick.|A man is squeezing water.|0.05|-1.0497372150421143
A man is playing the piano.|Someone is playing guitar.|0.15|-0.07237860560417175
A man is mowing grass.|A guy is mowing the lawn.|0.96|0.5591682195663452
A person is mixing water and flour.|A person is hitchhiking on a road.|0.16|-1.4823718070983887
The two dogs were in the pen.|The cowboy rode his horse in the desert.|0.0|-1.5788401365280151
A man is riding on one wheel on a motorcycle.|A person is performing tricks on a motorcycle.|0.6|-0.26533830165863037
A cat opens a drawer and climbs inside.|A big cat opens a plastic drawer with his paws and then hops inside.|0.75|0.24604147672653198
A man is opening a box using a knife.|A man is playing a guitar.|0.0|-0.5259808897972107
A man is kicking oots of water.|A woman is slicing a red pepper.|0.05|-1.5758297443389893
A man is eating.|A woman is rock climbing.|0.0|-1.420151710510254
A puppy is repeatedly rolling from side to side while on its back.|A dog is rolling from side to side.|0.7|-0.06935906410217285
A young boy sings and plays a guitar.|A kid plays the guitar.|0.65|0.1648586243391037
The woman is peeling lemon.|The man is balancing on the wire.|0.08|-1.6255512237548828
A man is playing the trumpet.|Someone is playing with a toad.|0.16|-1.0351142883300781
A dog is looking around|A dog is watching a store counter.|0.32|0.020257044583559036
A woman is slicing an onion.|A man is shown slicing a carrot with a knife.|0.24|-0.8452754616737366
The man drilled holes into the wood.|A man drills wood.|0.8400000000000001|0.2883133292198181
Someone is cutting a circle out of a pink sheet of paper.|Someone is pouring tomato sauce into a pot of meat.|0.04|-1.3136897087097168
A man is playing flute.|A man is petting a tied up dog.|0.04|-1.2551096677780151
A man is placing meat in a bag.|A man is drivong a car.|0.1|-1.0803853273391724
A girl is eating a cupcake.|A man is playing a trumpet.|0.0|-1.3151085376739502
A rabbit is sniffing and pawing a stuffed rabbit.|A live rabbit is playing with a stuffed animal bunny.|0.9|-0.8757220506668091
A man is buttering bread.|A woman is ridint a horse.|0.0|-1.3944400548934937
A woman is squeezing some cucumber slices.|A woman is getting doused in green slime.|0.15|-1.1121169328689575
A man is taking out the insides of a green pepper.|Someone is removing the seeds from a bell pepper.|0.8|-0.07176652550697327
A man takes a piece of pepperoni pizza out of a pizza box and puts it on the lid after he closes the box.|The man took a piece of pepperoni pizza out of the box.|0.55|0.13596247136592865
The man added vegetables to the broth in the pot.|A man is adding sliced vegetables to a cooking bowl with water.|0.6799999999999999|0.024732332676649094
The man ran and jumped against the wall.|A man jumps into a wall.|0.6799999999999999|0.007083434611558914
The man is seasoning the sausages.|The man added seasoning to water in a bowl.|0.48|-1.4884963035583496
A clown is singing and people are dancing.|A clown is singing.|0.6|0.2973893880844116
A woman is feeding an aardvark.|A woman is chopping up garlic.|0.08|-1.415435552597046
A person is rinsing a steak off with water.|A man is rinsing a large steak.|0.7857999999999999|-0.20038199424743652
A boy rode his bike on top of a metal fence.|A BMX biker rides along the top of a fence.|0.6|-0.1522514820098877
A man is throwing knives at a tree.|A man is showing magic.|0.35|-1.1486252546310425
Girls are walking on the stage.|Women models are walking down a catwalk.|0.52|0.051375862210989
A woman is doing weight exercises.|A woman is exercising with a barbell.|0.7|0.13322030007839203
A man is peeling a potato.|A man is hiking.|0.1|-1.440315842628479
A large bird standing on a table picks up a plastic glass containing liquid and places it in a bowl of something.|A bird picks up a plastic cup containing a liquid with it's beak and puts the cup into a bowl.|0.7|0.23279345035552979
A woman is in the rain.|A car is driving along the road.|0.0|-0.9677613377571106
A woman is hitting a man.|A man is holding a slow loris.|0.0|-1.109336018562317
A woman is riding an elephant.|A man is lifting himself.|0.0|-1.0451081991195679
A man is lifting weights.|A woman is exercising her abs.|0.2|-0.6585803627967834
A person is riding a jetski in the waves.|A woman is riding a seadoo.|0.4|-0.33652088046073914
A woman is wearing headphones.|A woman is chopping some shiso leaves.|0.12|-1.3632173538208008
A kitten is eating its food from a plate.|A kitten eats some food.|0.8|-0.08795054256916046
A woman is reading a lifestyle magazine.|A woman is slicing a meat into pieces.|0.1|-1.2428020238876343
A man is pouring chili into a bowl.|A man opens a can and pours the contents into a bowl.|0.5|-0.3530609607696533
The bird ate the food in the tree from a bowl.|A bird is eating from a bowl.|0.65|-0.4418768286705017
A group of girls are exiting a taxi.|A video clip of Rihanna leaving a taxi.|0.4|-0.9553727507591248
A woman is seasoning a piece of meat.|A man is loading a rifle with bullets.|0.0|-1.2131366729736328
A man is chopping coriander leaf.|A man is playing a guitar.|0.16|-1.3059096336364746
A man takes a slice of pizza.|A man talks on his cell phone.|0.16|-1.4075794219970703
A man is placing meat inside a plastic bag.|A woman is carrying a wallaby in a bag.|0.08|-0.5477370023727417
A rabbi is talking.|A man is walking on a rope.|0.0|-0.9464831948280334
A man rides a horse.|A woman rubs a baby's leg.|0.0|-1.2498393058776855
A man is playing guitar.|Smeone is laying down.|0.0|-1.3873714208602905
A man is slicing a bun.|A man is breaking pots.|0.08|-0.7371041178703308
A man  is driving a car.|A woman dips a shrimp in batter.|0.0|-1.4852827787399292
A dog is pawing at a fly in the carpet before it.|The dog played with a bug on the carpet.|0.72|-0.7158376574516296
A dog is barking.|A jet is flying.|0.0462|-1.234018087387085
A monkey is walking on a bed.|A man is riding a horse.|0.0|-0.9442781805992126
A woman is cooking broccoli.|A man is eating his food.|0.1|-0.6297445893287659
A man is frying a tortilla.|A person is performing a card trick.|0.0|-1.2896862030029297
A woman serving volleyballs over a net.|One woman hands volleyballs to another woman who serves them.|0.55|-0.7759319543838501
A man is slicing cucumber with a knife.|A man is cooking a tortilla in a skillet.|0.15|-0.29872822761535645
A man is playing an electronic keyboard.|A band is playing instruments.|0.25|-0.43661749362945557
A man is playing a violin.|The baby is laughing and crawling.|0.0|-1.4909112453460693
A man severs the toe of an empty leather boot using a sword.|A man is cutting a boot with a sword.|0.75|-0.34718453884124756
The person is removing the scales from the fish.|A person is descaling a fish.|1.0|-0.13107073307037354
People are walking in the garden.|One boy is talking with other man.|0.0|-0.9969278573989868
A young child rides a horse.|The little girl rode a horse.|0.64|0.19419130682945251
A person is cutting garlic into pieces with a knife.|Someone is putting ingredients into a wok.|0.15|-0.5409092307090759
A man is folding a piece of paper.|A man is slicing a plastic container with a sword.|0.1|-0.5521478056907654
The man was pushed into the water.|A man pushes another man into the ocean.|0.5|0.24649900197982788
A boy is upset playing video games.|Someone is playing a gameboy.|0.35|-0.614765465259552
A man makes a call on a cell phone.|A man is making a phone call.|0.8|0.5146270394325256
A man is speaking on a phone.|A panda bear is chewing on a stick.|0.0|-1.1142377853393555
A woman is applying cosmetics to her face.|A woman is putting on makeup.|0.92|0.4711698889732361
The man lifted barbells.|A man lifts weights.|0.8|-0.7759129405021667
A woman feeds an animal by hand.|The women are feeding the animal.|0.6|-0.04882156476378441
Several ferrets climb out of their cage.|Ferrets climb down from a shelf.|0.44|0.04055776819586754
A young woman is playing the flute.|A woman is washing off the top of a freezer.|0.0|-1.506914496421814
A woman shoots a shotgun.|The woman is shooting a rifle.|0.5599999999999999|0.24110472202301025
A person is adding chili powder to chili with beans.|The man is adding seasoning to the beans.|0.76|-0.5045968294143677
A woman rapidly fires a handgun.|A woman is shooting off a gun.|0.8800000000000001|0.39515426754951477
A person is slicing an onion.|A solenodon is walking along the ground.|0.0|-1.696441888809204
A dog is opening a fridge.|A dog closes a refrigerator door.|0.35|0.03639727458357811
A woman is holding a dancing baby up.|A woman is abusing her child.|0.2|-1.2923228740692139
A woman is doing a joker make up on a man.|The girl applied face makeup to a man.|0.36|-0.9337231516838074
The lady added cheese to the sauce.|A man pours a plate of shredded cheese into a pot of sauce.|0.32|-0.6170795559883118
A man is giving a lecture on a podium.|A man is delivering a lecture at an event celebrating the game of cricket.|0.4666|-0.38068658113479614
The cat shimmied under the bed.|A cat is crawling upside down under the couch.|0.4|-0.41663745045661926
A woman is chopping garlic.|A woman slices a fish.|0.2|-0.49789175391197205
A man is cutting grass.|A masked man sings.|0.0|-1.4376229047775269
A man is cutting grass.|A clown is singing.|0.0|-1.1952202320098877
A boy runs away from his fishing line.|A boy is running in front of fish hanging on fishing rod.|0.6|-0.414946585893631
The man played haki sak in the office.|The man is seasoning the vegetables.|0.08|-1.7725051641464233
A man is carrying another man on his back.|A man is taking pictures of ant.|0.08|-1.157714605331421
Meat is dropped into a pan.|A woman is putting meat in a pan.|0.65|-0.011923689395189285
A woman is cutting scallions.|A woman falls on a sand castle.|0.0|-1.4719334840774536
A man is slam dunking a ball.|A woman is slicing some onions.|0.0|-1.3343393802642822
A machine is sharpening a pencil.|A girl is riding a bicycle.|0.0|-1.4586760997772217
A woman is brushing her feet.|The sun is rising behind trees.|0.0|-1.424058437347412
A man is cleaning the windows.|A man is driving a car.|0.08|-0.9096640944480896
A person is stirring rice.|A woman is cracking an egg.|0.2|-0.48192399740219116
A man puts a knife in a vice.|A man is dancing.|0.05|-1.4861423969268799
A boy plays violin on stage.|A boy is onstage playing the violin.|0.85|0.5660749077796936
A woman cuts a pink loaf with a knife.|A man is playing a guitar.|0.0236|-1.4837427139282227
A man is adding pork chops to a pan.|A woman is peeling a potato.|0.2|-0.46933063864707947
The men are fighting each other.|The man drew on the white paper.|0.08|-1.2726107835769653
A man is catching a ball.|A cat is rubbing against a baby.|0.0|-1.2544894218444824
A girl is reading a newspaper.|A chef is peeling a potato.|0.0|-1.2017085552215576
A slow loris bites a persons fingers.|A small animal is chewing on a finger.|0.5|-1.416349172592163
A man is walking along a path through wilderness.|A man is peeling an onion.|0.15|-1.0310319662094116
The man played his guitar.|A guy is singing while playing his guitar.|0.6|-0.36746644973754883
Some men are skating on the road.|Two boys are skate boarding.|0.52|-0.5435069799423218
A man pours liquid into a pan.|The chef poured oil in the pan.|0.52|0.024884875863790512
A boy is playing piano and singing.|A pig is agitating a lion.|0.0|-1.459252119064331
A cat and a ferret are playing.|A ferret and kitten play together.|0.85|-0.553013026714325
A monkey is walking through the water.|A guy is playing a trumpet.|0.0|-1.1829742193222046
A woman is putting on makeup.|A band is singing.|0.0|-1.3280785083770752
A dog is driving a car.|A guy is talking into a microphone.|0.0|-1.409200668334961
The man sang on stage into the microphone.|A man in a suit is standing at a microphone and singing.|0.7|-0.15043967962265015
A car backs out of a space.|A car is taking reverse.|0.48|-0.9728399515151978
A man is holding a frog.|A man is emptying a plastic container.|0.12|-0.7292138338088989
A man is traveling in a boat.|A woman is cutting up a carrot with a knife.|0.0|-1.2154184579849243
The man rode his motorcycle down the highway.|A person is driving a motorcycle on a road.|0.75|-0.09557217359542847
A man is dicing an onion.|The man is playing the guitar.|0.08|-1.7402526140213013
A man performs on a stage.|A man guts a fish.|0.08|-1.3232399225234985
The women are sitiing down.|Two women are sitting close to each other and talking.|0.52|-1.3201731443405151
A man removes a couple of toaster scrambles from a plastic packet.|A man removes food from a bag.|0.35|-0.7363640666007996
A woman is dancing by a fire.|A man ties a noose.|0.0|-1.5412847995758057
A man is meditating.|The man is riding the horse.|0.15|-1.1869282722473145
A boy is cutting paper.|A man is loading a rifle.|0.0|-0.850360095500946
The man talked on the telephone.|Girls are walking on the stage.|0.0|-1.4509832859039307
A man is playing the guitar and singing.|A man is opening a package containing headphones.|0.16|-0.9859600067138672
the soccer player kicked the ball side to side between his legs.|A person is kicking a soccer ball back and forth between his feet.|0.6799999999999999|0.2334599792957306
An animal is walking.|A woman is applying eye makeup.|0.0|-1.4898871183395386
Someone is scratching an animals belly.|A woman is stroking a lemur.|0.4|-0.5414574146270752
A man is lifting heavy weights.|A wallaby is licking a woman's hand.|0.05|-1.3042559623718262
A boy is playing with a toy.|A boy plays a handheld game.|0.6|0.05807267501950264
A man dives off of a cliff.|A man is riding a motorcycle.|0.1334|-0.6090702414512634
A man is coming out into the water.|A man rises from a swamp.|0.64|0.14538677036762238
A man and woman dance.|A man is petting a dog.|0.0666|-1.4823167324066162
A man is sweeping the floor of a house using a long broom.|The man swept the empty living room.|0.6666000000000001|-0.6734195947647095
A group of couples are dancing.|Men and women are dancing slowly.|0.6666000000000001|-0.11574667692184448
A man is scaling a fish.|A man pours some cooking oil into a pot.|0.2|-1.6057624816894531
The man set up his camera to take sunset pictures at the beach.|A man is taking pictures of a lake.|0.44|-0.5921968817710876
Someone is holding and petting a baby tiger.|Someone is rinsing a large beef steak at the kitchen sink.|0.08|-1.5747804641723633
The man is playing the guitar.|The cat cleaned his face with his paw.|0.0|-1.7746684551239014
The man did pushups on a wall.|The man tased the food.|0.05|-1.3481695652008057
A woman cuts up a vegetable.|A woman is slicing egg plant.|0.45|-0.12472860515117645
A person breaks an egg into a small bowl.|A man cracks an egg.|0.52|-0.4553583860397339
A man is playing keyboards.|A man is riding a mechanical bull.|0.24|-0.9714586138725281
A dog is running around a yard.|A black pet dog runs around in the garden of a house.|0.64|-0.1717233657836914
A child is walking down the street as a jeep pulls up.|A woman is walking along a road and a man in a motorcar pulls up beside her.|0.2799999999999999|-0.15003812313079834
A man is adding oil to a pot.|A dog is catching a fish in a river.|0.04|-1.2612392902374268
The girl danced in front of the bonfire.|A woman is dancing to music standing near a bonfire.|0.55|-0.05814136937260628
A man is chopping butter into a container.|A woman is cutting shrimps.|0.12|-0.5230451226234436
A girl is dragged downhill by a dog.|A dog is pulling a child down a hill.|0.76|-0.283547043800354
The man took off his sunglasses while talking.|A man wearing a hard hat removes his glasses as he speaks.|0.6799999999999999|0.11904168128967285
The two men did a funny skit with a boxer in front of a crowd of people.|Boys are dancing in front of people.|0.3|-0.9373211860656738
The girl is tiding up her bed.|A woman is making a bed.|0.5|-1.0913200378417969
Someoen is cooking onions.|A man is swinging nunchucks.|0.0|-1.9365922212600708
The man is using a sledghammer to break the concrete block that is on the other man.|A man breaks a slab of concrete that is lying on a prone man with a sledge hammer.|1.0|-0.5804029107093811
The lady put the dried noodles in the hot water to cook.|A woman places a container of noodles in a pan of water.|0.8666|-0.08048829436302185
The girls danced on the stage.|A girl is putting on makeup.|0.0666|-1.3295280933380127
A panda bear is laying down.|A baby panda relaxes on some logs.|0.6666000000000001|-0.9186488389968872
Two kids are playing in a swimming pool with a green colored crocodile float.|Two kids push an inflatable crocodile around in a pool.|0.8400000000000001|-0.31717684864997864
A couple of policewomen are singing karaoke.|Two women are dancing.|0.16|-0.7989804744720459
A man is putting broccoli into water.|A person is peeling a potato.|0.2|-0.8606226444244385
The doctor was helping the patient.|Doctors are trying to revive a man.|0.5599999999999999|-0.09465625882148743
Some is grating onion into water.|A person grates a potato into a bowl.|0.3|-1.2382489442825317
A baby is talking.|A boy is trying to say firetruck.|0.24|-1.018499732017517
A woman boils eggs.|A woman places two eggs into a pot of water.|0.6|-0.46592414379119873
A woman puts ingredients in a whisked egg.|A man pours gasoline.|0.0|-1.1652076244354248
A woman is slicing mango.|A man is putting cheese on a tortilla.|0.12|-0.5823556780815125
A girl is slicing a butter into two pieces.|A woman is slicing tofu.|0.2|-0.11503906548023224
A man is playing the guitar.|A person is slicing a meat into pieces.|0.0|-1.3688498735427856
A man is opening a package containing headphones.|A woman is riding a horse.|0.0|-0.9966701865196228
A girl is playing a guitar.|A boy is playing a key-board between the people.|0.2|-1.142533779144287
A little girl plays the violin on a beach.|The girl sat on the couch to crochet.|0.0|-0.9215690493583679
A monkey is karate kicking at someone's gloved hand.|A monkey pratices martial arts.|0.7|-1.177406907081604
A female applies something to he hair with her hands.|A cat is eating a slice of watermelon.|0.0|-1.471815824508667
A man is karate kicking at another man wearing protective boxing gloves.|A man is kick boxing with a trainer.|0.5|-0.5006719827651978
The man is playing the wooden flute.|A little boy is vacuuming the floor.|0.0|-1.4352848529815674
A young woman is playing a guitar.|A woman cuts up some meat.|0.15|-1.3305330276489258
The men are playing soccer.|A man is riding a motorcycle.|0.0|-1.1023423671722412
A woman is running on the beach.|A dog is swimming in a pool.|0.0|-0.5866616368293762
A man is straining pasta.|A man plays a wooden flute.|0.0|-1.614777684211731
Panda's play on a swing.|A man is playing guitar.|0.16|-1.6987509727478027
Two green and white trains sitting on the tracks.|Two green and white trains on tracks.|0.8800000000000001|0.6671651005744934
A small white cat with glowing eyes standing underneath a chair.|A white cat stands on the floor.|0.52|-0.2399253249168396
A large boat in the water at the marina.|A large boat on the sea.|0.64|0.3163040578365326
a bus driving in a street.|Red double decker bus driving down street.|0.8|-0.5861337184906006
A passenger train waiting in a station.|A passenger train sits in the station.|0.96|-0.37230217456817627
a woman at a dinner table writing on her notebook.|Woman at table busy with something.|0.6799999999999999|-0.7029222846031189
An Apple computer sitting on the floor.|A Macintosh computer sitting on the floor.|0.76|0.6840426325798035
A close-up of a brown horse's head.|A side view of a horse's head.|0.6799999999999999|-0.6250487565994263
A group of people eat at a table outside.|Group of elderly people sitting around a table.|0.5599999999999999|-0.41240760684013367
A jockey riding a horse.|A jockey riding a horse in a pen.|0.76|0.028843071311712265
The man is riding a motorcycle down the road.|A man is riding a red motorcycle on the road.|0.8|0.2695479989051819
A woman riding a brown horse.|A young girl riding a brown horse.|0.76|0.4624295234680176
A kid jumping a ledge with a bike.|A black and white cat playing with a blanket.|0.0|-1.1378974914550781
A black dog standing in front of yellow flowers.|A black dog standing in a field.|0.6|-0.5041943788528442
Close up of a bottle of water.|A close up view of a bottle of water.|0.8800000000000001|-0.07455959916114807
A close up of a brown faced cat.|A close up of an ostrich face.|0.12|-0.3505307137966156
sheep standing in afield.|A sheep grazing in a field.|0.64|-0.8116908669471741
A longed-haired cat with it's eyes closed.|A close up of a cat with its eyes closed.|0.72|-0.4876306354999542
A woman in a gray shirt smiles for the camera while the woman behind her makes a face.|A woman with a surprised look on her face is holding a smiling woman from behind.|0.52|-0.5489724278450012
A silver and blue Amtrak train on the tracks near a small train station.|A small white car parked at the gas station.|0.12|-0.9740450382232666
A person in a blue shirt reclines near a coffee table and television.|A person stands on the motorcycle seat and pops a wheelie.|0.0|-0.8883935809135437
A black and white photo of a woman showing a horse.|a black and white photo of cows in their stalls.|0.2799999999999999|-0.36566615104675293
A dark brown horse standing in a field.|A brown horse stands in a lush green field.|0.8400000000000001|-0.26493701338768005
A pitched tent with a horse in the background.|A black and white lamb with other lambs in the background.|0.0|-1.124433159828186
A group of people sitting around a table with food on it.|A group of people sit around a table with food and beer.|0.8|-0.18536415696144104
A brown horse stands in a lush green field.|A brown horse in a green field.|0.76|0.2559109032154083
a black and white cow in hay.|A black and white cow in a pen with hay.|0.8|0.22021815180778503
An elderly woman stands in a kitchen with two cats at her feet.|The old lady is standing in the kitchen with two cats at her feet.|1.0|0.5180927515029907
A school bus is driving uphill on a rural road.|A race care driving along a dirt road.|0.2|-1.1158156394958496
Camouflage airplane sitting on grassy field.|A camouflaged plane sitting on the green grass.|0.8800000000000001|-0.03999945893883705
Three young women standing in a room together.|Two Indian women with two Indian girls near the water.|0.08|-0.6984409689903259
Red double decker bus driving through the streets.|Double decker passenger bus driving with traffic.|0.8|-0.44490474462509155
A white sheep on a hillside looking at the camera.|The skinny cows are standing on the grass.|0.24|-1.2558066844940186
A group of sheep in a field.|A group of horses grazing in a field.|0.32|-0.04264814779162407
A close-up, distorted photo of an empty glass Coke bottle.|A close-up picture of a desk with a computer and papers on it.|0.0|-1.0861458778381348
Very crowded office desk with computer monitor on.|Messy computer desk with two monitors.|0.6|0.03486667200922966
A man sitting in a cluttered room.|A man lies in a bed in a cluttered room.|0.64|0.10880458354949951
Two white cows in a green pasture.|The tan horse is in the pasture.|0.2799999999999999|-0.9217007756233215
Black cow walking under trees in pasture.|Cow walking under the tree in a pasture.|0.76|-0.07943402230739594
Two people sitting at a table at a restaurant.|four people sitting at a table.|0.36|-0.18669869005680084
A smiling woman with a beer sitting outside with another smiling woman.|Two women sitting outside laughing.|0.64|-0.3868701457977295
A bird holding on to a metal gate.|A multi-colored bird clings to a wire fence.|0.64|-0.2505013644695282
The skinny cows are standing on the grass.|The white ducks are standing on the ground.|0.12|-1.1094307899475098
A women laying across two men sitting on a sofa.|A man and two women smiling at the camera while sitting on a blue sofa.|0.44|-0.493388831615448
a woman with a big necklace.|A young woman with a black top and a necklace.|0.6799999999999999|-0.19285058975219727
Brown cow with horns standing in a field.|Brown horse standing in middle of grassy field.|0.36|-0.5772013068199158
A cruise liner docked at the shoreline.|A cruise ship docked at shore.|0.8800000000000001|0.676867663860321
Black and white cat lying under bush.|The black and white cat with yellow eyes lounges in the dirt.|0.48|-0.7495699524879456
Brown and white cow standing in grass at side of road.|A brown and white cow standing in a grassy area with trees behind.|0.72|-0.16145659983158112
A small dog looking up at the camera while standing on grass.|A man and women smiling at the camera while standing in a kitchen.|0.16|-0.7595881819725037
A tan calf with a yellow tag on his left ear looking at the camera.|A man with glasses and two plastic bottles in the foreground.|0.12|-1.3622441291809082
Black and white photo of couch with purse at one end.|a black and white photo of a cow under a tree.|0.0|-1.0917811393737793
Two men on boat floating on the water.|Large green boat floating on water.l.|0.48|-0.8059160113334656
This is a rear view of a Chevrolet sports car.|The rear view of a red Chevrolet concept car.|0.72|-0.09714525938034058
A person wearing a helmet rides a bike near a white structure.|A person wearing a bike helmet rides a bike on a path through trees.|0.64|-0.15691548585891724
A black and white photo of an old train station.|A black and white photo of a motorcycle laying on the ground.|0.04|-0.7632336020469666
A grey and white tabby cat is sleeping on purple fabric.|Black and white cat sleeping on a brown tarp.|0.48|-0.5984795689582825
A woman holding a small baby.|A smiling woman holding a small baby.|0.8|0.5845956206321716
Group of horses grazing in grassy field.|A group of horses grazing in a field.|0.92|0.13623875379562378
Three men are sitting down at a table that has drinks on it.|Three men sitting at the table with beer and food.|0.6799999999999999|-0.013222906738519669
Two people dressed in white standing on a grass field.|A person is standing underneath an overpass near a highway.|0.08|-0.9658649563789368
An orange tabby cat sleeping on the sofa.|A man is watching TV on the foot of his bed.|0.12|-1.3838512897491455
Two Eagles perched on a branch.|Two bald eagles perched on a branch.|0.76|0.6883031725883484
A striped cat laying down on a bag of cat litter.|Domestic cat laying on back of cat litter.|0.76|-0.3720555305480957
A man and small child in a living room posing for the camera.|A man and woman are posing for the camera.|0.48|-0.32105857133865356
A home office with three computer monitors and other equipment on a desk.|Room with several computer monitors.|0.6|-0.09679991006851196
Five birds stand on the snow.|Several cardinals stand in the snow.|0.76|-0.35424572229385376
A black vehicle parked with a vies of low-lying mountains.|A black car parked in the dirt out in the country.|0.52|-1.1042481660842896
A passenger train in the snow.|A passenger train waiting in a station.|0.44|-1.3609405755996704
The black bird is sitting on the ground.|A blackbird sitting on the ground.|1.0|0.08751145005226135
The black and white bull is looking at the camera.|A black and white dog looking at the camera.|0.4|-0.6766765117645264
A young girl riding a white and grey horse.|A young blonde girl in riding gear sits on top of a gray and white horse.|0.76|-0.20660054683685303
A black and white sheep is walking next to a white sheep.|Little black and white calf with a tag on its ear.|0.16|-1.278100609779358
A living room with a dining table in the background.|A boy doing a wheelie on a plank with the beach in the background.|0.0|-1.0897841453552246
The dining room table gets some afternoon sun.|Dining room with wooden dining table set with playmates.|0.44|-1.4076611995697021
A red moped parked on a sidewalk in front of graffiti.|The red scooter is sitting on the street in front of the building.|0.72|-1.031911849975586
The seagull is floating on the water.|A little bird floating in the water.|0.72|-0.7533934712409973
A black dog stands next to materials at a construction site.|An Asian toddler girl sits next to a pot of flowers on a marble post.|0.0|-1.3548455238342285
A woman posing in front of an apartment building in the snow.|A woman stands in front of a building in the snow.|0.8800000000000001|-0.16422347724437714
Five cows are grazing beside the road.|Several sheep grazing in the field.|0.2|-0.4327086806297302
Two mountain goats grazing in front of an alpine lake.|Two animals grazing next to a mountain, and a body of water.|0.64|-0.18698269128799438
Black and white cows behind a fence.|Two black and white cows behind a metal gate against a partly cloudy blue sky.|0.64|-0.33643412590026855
A passenger train waiting in a station.|A passenger train waiting at the city train station.|0.8|0.09992104768753052
A white animal running through snow covered woods.|A white dog runs through a snow covered wood.|0.6799999999999999|-0.00804305449128151
A man sitting on the grass looking toward the sky.|The train is riding on the tracks in the snow.|0.0|-1.4141099452972412
A black, flat screen television placed on the floor.|A flat screen TV on the floor.|0.8|0.3356192111968994
A silver bicycle is parked in a living room.|A bicycle in a dining room.|0.48|-0.21515658497810364
Black train on train tracks.|A train on the train tracks.|0.82|-0.7784364819526672
Black train on train tracks.|A train on the train tracks.|0.82|-0.7784364819526672
An orange tabby cat sleeping on the sofa.|Man wearing a bib sitting on a green couch.|0.0|-0.7462034821510315
The bald eagle is perched on a rope.|Two bald eagles perched on a branch.|0.52|-0.315399706363678
A couple posing for a picture on a couch.|Young couple sitting on couch.|0.8|-0.6777501106262207
The men are playing a guitar and having a drink.|There is a young boy with a red and blue jacket on feeding a sheep.|0.0|-1.5912519693374634
Two cats sitting together on the sofa looking out the window.|Two cats are looking at a window.|0.76|-0.2983415722846985
Red double decker bus.|Red double decker bus with hood up.|0.75|0.20688176155090332
A close-up of an animal with a long face standing on grass near a tree.|A close-up of a woman with black boots next to a blue motorcycle.|0.0|-0.7607666254043579
A brown and white dog sits on a floral-patterned chair.|A small orange and white dog with a collar and a bell relaxes on a flower print pillow.|0.36|-0.3162733018398285
A group of people sitting at a restaurant table.|A group of people sitting around a table with food on it.|0.8400000000000001|0.05364697054028511
Two sheep on to of a cliff looking at the camera.|Two sheep are standing, looking at the camera, face opposite directions.|0.4|-1.1221394538879395
A black and white photo of an empty train station.|a black and white photo of a cat lying down.|0.32|-0.7092524170875549
A row of locomotives on a siding in a field.|A dark brown horse standing in a field.|0.24|-1.2148513793945312
A white Apple computer sits on the beige carpeting of a bedroom.|An Apple computer sitting on the floor.|0.72|-0.29258689284324646
a dog napping under a small table.|A dog sleeping under a table.|0.92|0.5176435708999634
A boat with four sails is sailing on water.|Sail boat sailing on the water.|0.72|-0.5650324821472168
Red sports car racing down track.|A red sports car driving quickly on a track.|0.92|-0.6029336452484131
Black bird sitting on a concrete slab.|Small dog sitting next to white wall.|0.16|-0.7096865773200989
A Victory Liner bus is white with red and gold stripes.|A white tour bus with red, orange and yellow stripes.|0.64|-0.008279431611299515
Red double decker bus on side of street.|A red double decker bus on a city street.|0.8800000000000001|-0.04911104217171669
A group of river barges with trees in the background.|A young girl wearing a bike helmet with a bicycle in the background.|0.08|-0.9538185596466064
The seagull is floating on the water.|Large cruise ship floating on the water.|0.24|-1.1615092754364014
A motorcycle parked next to a car.|A BMW motorcycle parked between two cars.|0.6|0.38390785455703735
Gray cat looking out the window.|A cat looking out of a window.|0.8|0.08593912422657013
a black and white photo of a cow under a tree.|A black and white photo of a cow walking under a tree in a field.|0.8400000000000001|0.325533390045166
A potted plant in sunlight from a window.|A potted plant with only a few sprouting.|0.5599999999999999|-0.9787011742591858
Four people are rowing a boat near the shore.|four people are on a boat on green water.|0.5599999999999999|0.197648823261261
A girl in a red shirt is riding a brown horse.|A tan and white dog laying in bed with a yellow coverlet.|0.0|-1.0013747215270996
There is a small desk and chair in front of the laundry room.|A room with tan walls and a washer and dryer.|0.2799999999999999|-0.7457958459854126
An Amtrak passenger train waiting at a station.|A passenger train waiting in a station.|0.8|0.12419390678405762
A large jet on the ground at the airport.|A passenger jet flies through the air.|0.36|-0.5234920978546143
A young girl wearing a helmet riding a pony.|A girl wearing a red blouse riding a brown horse.|0.4|-0.2061692476272583
