s1|s2|sts_score|metric_score|normalized_metric_score|delta
A man sits crossed legged on a bed watching a small TV.|A man sits on a bed very close to a small television.|0.6799999999999999|37.15234381919924|0.3715234381919924|0.30847656180800753
The headlights on a blue car.|Close up of the headlights on a blue car.|0.8400000000000001|71.33184193845388|0.7133184193845388|0.1266815806154613
A passenger train coming into a station.|A passenger train sits in the station.|0.48|63.40955652973758|0.6340955652973758|0.15409556529737578
An airplane facing the camera.|A lone cow sits in the cold of the yard.|0.0|14.125830818687282|0.14125830818687282|0.14125830818687282
A woman riding a brown horse.|A person dressed in white on a brown horse.|0.64|37.29967845108448|0.37299678451084484|0.2670032154891552
a jockey riding a horse.|A jockey riding a horse in a pen.|0.76|70.67615416117498|0.7067615416117498|0.053238458388250254
The two dogs blend in with the stuff animals.|Two dogs sit on a couch with many stuffed animals.|0.6799999999999999|37.52034311173576|0.3752034311173576|0.30479656888264234
A train is running on the tracks.|A train is running down the track in a rural area.|0.8|54.98636102250819|0.5498636102250819|0.25013638977491814
Someone standing on a snowy mountain, watching a plane.|A man stands on a mountain, watching a plane.|0.8800000000000001|69.3517346913424|0.693517346913424|0.18648265308657608
A bird is flapping its wings in the water.|A large black bird is sitting in the water.|0.64|45.98246000294476|0.45982460002944764|0.18017539997055237
A cruise liner docked at a port.|A cruise ship docked at a coast.|0.64|49.86375942897682|0.4986375942897682|0.1413624057102318
A red double decker bus on a crowded street.|A white bus partially in the snow on a public street.|0.4|21.886176823048984|0.21886176823048983|0.1811382317695102
A woman pets a dog in a fenced area.|A woman pets a dog in a gated yard.|0.96|63.45419754339198|0.6345419754339198|0.3254580245660802
A black and white cat playing with a blanket.|A black and white cat gets into a basket of yarn.|0.44|48.30515701869001|0.4830515701869001|0.04305157018690009
A man on a mountain bike going down an incline.|This is a man riding a mountain bike over rocks on a clear day.|0.64|33.074521831609175|0.33074521831609177|0.30925478168390824
A cat reclines on an office chair.|A ginger cat sitting on an office chair.|0.76|52.43676311303857|0.5243676311303858|0.23563236886961425
A group of horses grazing in a field.|A brown horse grazing in a field of green grass.|0.52|47.81322037948356|0.4781322037948356|0.0418677962051644
A group of people having a drink.|A row of locomotives on a siding in a field.|0.0|12.58387909015782|0.1258387909015782|0.1258387909015782
Two dogs in a fenced kennel look ahead.|Two woman pose in a dining room with a baby.|0.0|13.712747347322733|0.13712747347322732|0.13712747347322732
Three sheep on a dirt road viewed from a passenger vehicle.|Three sheep in middle of gravel road.|0.6799999999999999|36.81415196211299|0.3681415196211299|0.31185848037887004
A yellow and blue airplane is flying in the sky.|Nine red and white aircraft flying in formation trailing smoke.|0.2|21.794133819056988|0.21794133819056988|0.017941338190569867
The train sits at the train station.|The blue train is at the station.|0.8|52.34930824678283|0.5234930824678283|0.2765069175321717
A train sitting on the tracks near a field.|A baby is sitting in the grass.|0.0|30.61001119788253|0.3061001119788253|0.3061001119788253
Red double decker bus taking on passengers.|A red double decker bus is picking up more passengers in a city.|0.8800000000000001|52.28128733143063|0.5228128733143064|0.35718712668569375
Two guys sit on a couch holding beers with a girl lying on their laps.|Two women watching the street with their bikes to see when they may cross.|0.0|19.679438138168287|0.19679438138168287|0.19679438138168287
Two women in the kitchen looking at a object.|Two women in kitchen with one taking a picture.|0.5599999999999999|45.23003879016996|0.4523003879016996|0.10769961209830037
A race horse galloping without a rider.|A horse galloping while wearing the number 4.|0.5599999999999999|43.80880999770648|0.4380880999770648|0.12191190002293512
A steam engine and train moving toward the camera.|A large bird of prey flying towards the camera.|0.16|42.03135833172555|0.4203135833172555|0.2603135833172555
A black and white photo of a glass bottle of Coca Cola.|This is a black and white picture of a short squat Coca-cola bottle.|0.8400000000000001|39.562647053863536|0.39562647053863537|0.4443735294613647
A small bird perched on an icy branch.|A yellow bird perched on a branch.|0.64|63.63979571115954|0.6363979571115954|0.0036020428884045996
Boy with glasses typing on a computer.|A boy looking at a computer screen.|0.64|33.35341998789864|0.3335341998789864|0.3064658001210136
A red truck spins their tires while a black one leaves the frame.|Red truck spinning tires and emitting smoke from behind.|0.64|30.93627650056776|0.3093627650056776|0.3306372349943224
A living room with table, chair and sofa alongside a large palm.|A living room with a blue sofa, camp bed, wooden bench and dresser.|0.48|37.17469532548322|0.3717469532548322|0.10825304674516778
A smiling woman holding a small baby.|a woman sitting on a sofa holding a baby.|0.6799999999999999|39.73120090591532|0.3973120090591532|0.28268799094084673
An Esso gas station with trees in the background.|Two police officers standing behind a van with a bus in the background.|0.0|37.73410002793303|0.3773410002793303|0.3773410002793303
Four blue and yellow planes flying over four boats.|Four blue and yellow planes in flight.|0.8400000000000001|68.98440140142834|0.6898440140142834|0.15015598598571667
A horse standing near a gate with another horse in the background.|A group of river barges with trees in the background.|0.0|42.07604458679301|0.4207604458679301|0.4207604458679301
Three bottles are on a table.|Old green bottle sitting on a table.|0.48|44.711909511458565|0.44711909511458564|0.03288090488541434
A steam engine comes down a train track near trees.|A train is at a train station.|0.2799999999999999|25.7622185895714|0.257622185895714|0.02237781410428591
A train is at a train station.|A train parked at a train station.|0.8400000000000001|68.19506111895441|0.6819506111895441|0.15804938881045594
a woman sitting on a sofa holding a baby.|Bird sitting on a log in a lake.|0.08|37.06432628461972|0.3706432628461972|0.2906432628461972
Two birds flying towards water feeder.|Two birds flying near bird feeders.|0.72|57.77483253727838|0.5777483253727838|0.14225167462721622
Two cows standing in a large field.|Horse standing in a field.|0.32|59.30782171341639|0.5930782171341639|0.27307821713416386
A group of sheep grazing on a hill.|A group of sheep are on a hill.|0.8|72.33498750886493|0.7233498750886492|0.07665012491135081
A man stands in front of a train.|A man is standing in front of a raised statue,.|0.4|40.76253410807506|0.4076253410807506|0.007625341080750581
Two women are posing for the camera and giving the thumbs up sign.|Two smiling young women giving the thumbs up sign.|0.8800000000000001|58.721356507095216|0.5872135650709521|0.292786434929048
A women holds a small baby while sitting on a sofa.|a woman sitting on a sofa holding a baby.|0.96|51.42668478201907|0.5142668478201907|0.44573315217980924
A double decker red United bus on a city street.|A doubly decker red bus driving down the road.|0.8|38.32015443937904|0.3832015443937904|0.41679845560620965
Two women sitting on brown couch.|Two women standing outside of a bus.|0.2|35.18617654677786|0.3518617654677786|0.15186176546777858
A grey cat with green eyes looking into the camera.|A grey, black, and white cat looking at the camera.|0.64|41.81950908362975|0.41819509083629747|0.22180490916370255
The bird is sitting on the branch.|The sheep is standing under the trees.|0.0|19.554036776003063|0.19554036776003061|0.19554036776003061
Group of people sitting at table of restaurant.|Two people sitting at a table at a restaurant.|0.76|65.36083603634253|0.6536083603634253|0.10639163963657472
A black and white cow stands on grass against a partly cloudy blue sky.|Two black and white cows behind a metal gate against a partly cloudy blue sky.|0.48|68.62484225614092|0.6862484225614093|0.2062484225614093
A guy on a white horse.|A man riding a white horse in an arena.|0.64|35.489489002284465|0.35489489002284463|0.2851051099771554
Two dairy cows drinking from a pond.|Two cows are drinking from a pond.|0.92|70.54308481913546|0.7054308481913546|0.21456915180864544
There are several sheared sheep in a pen.|Three white sheep in an enclosure.|0.48|30.341197394212216|0.30341197394212216|0.17658802605787782
The black dog is lying in the grass.|A black dog lies on the grass.|1.0|59.619129843448725|0.5961912984344873|0.40380870156551274
Two young people are sitting at a table next to a sliding glass door, with one person pointing at the other.|Two people sit facing each other at a table as one points at the other.|0.8400000000000001|45.743921583936284|0.45743921583936287|0.3825607841606372
A man and a woman holding hands walking along the beach.|A man with a beard and a skullcap and a boy walk along the ocean's shore.|0.44|27.87979609935482|0.2787979609935482|0.1612020390064518
Ten sheep looking at the camera.|A cat on its back looking at the camera.|0.24|58.81906216318507|0.5881906216318508|0.34819062163185077
A black and white dog looking at the camera.|A small black and white goat in a pen looking up at the camera.|0.2799999999999999|55.51190345682908|0.5551190345682908|0.2751190345682909
A black table with white fuzzy chair.|A woman with her child.|0.0|18.392648856787623|0.18392648856787625|0.18392648856787625
Red double decker bus taking on passengers.|A red double decker bus driving down a street.|0.44|48.50617025475668|0.4850617025475668|0.045061702547566806
Sail boat sailing on the water.|Sailboat sailing on a cloudy day.|0.6799999999999999|58.77985917575298|0.5877985917575298|0.09220140824247014
A blue bird perches on the gloved hand of a person.|A bird is perched on a person's gloved hand.|0.8400000000000001|52.57457785629413|0.5257457785629412|0.31425422143705883
A girl riding on a brown and white horse.|A girl riding a brown horse.|0.72|67.55296857254895|0.6755296857254894|0.044470314274510536
A mostly black train on a track.|A car parked in front of train tracks.|0.2|24.161953437666124|0.24161953437666125|0.041619534376661244
A young boy coloring with a red and blue crayon.|A young blonde girl in riding gear sits on top of a gray and white horse.|0.0|21.937761846958296|0.21937761846958295|0.21937761846958295
A group of people in a living room.|A group of four people walking past a giant mushroom.|0.16|34.0348071851371|0.34034807185137095|0.18034807185137094
A mallard and a tame white duck on the grass near water.|A small child in a pink dress sits on a table.|0.0|17.415569776070253|0.17415569776070253|0.17415569776070253
The cat is sitting between two bicycles in front of a door.|Than horse standing in a field in front of a fence.|0.0|30.123769865578197|0.301237698655782|0.301237698655782
A girl with a red bag standing on the street.|A black dog is staring at a sheep.|0.0|18.771549998836832|0.1877154999883683|0.1877154999883683
A horse rider is riding a white horse.|A woman leading a white horse.|0.6799999999999999|58.647732871160805|0.5864773287116081|0.09352267128839187
A long train is on train tracks.|A train on the train tracks.|0.8400000000000001|60.28987434027017|0.6028987434027017|0.23710125659729842
A black and tan dog looks at a black sheep.|A black dog looking at a brown sheep in a pen.|0.6|37.69831135781076|0.3769831135781076|0.22301688642189238
A room with several computers and pictures on the wall.|A home office with three computer monitors and other equipment on a desk.|0.5599999999999999|26.706950088369613|0.26706950088369613|0.2929304991163038
A black and white photo of a cow walking under a tree in a field.|A black and white dog looking at the camera.|0.2|44.7899329866682|0.44789932986668196|0.24789932986668195
A silver AreoMexico Jet Liner sitting on the tarmac.|An aeromexico silver plane is on a runway.|0.8400000000000001|26.147236282505805|0.26147236282505804|0.578527637174942
a man on a dirt bike jumping very high.|A man on a motorbike jumping with the sky behind him.|0.6799999999999999|36.10452138949389|0.3610452138949389|0.31895478610506106
Two people sailing a small white sail boat.|Couple sailing in a small sailboat.|0.8400000000000001|61.19364244110067|0.6119364244110067|0.22806357558899337
A white airplane is parked on the cement.|A blue motorcycle is parked on the sidewalk.|0.16|39.72031790185358|0.39720317901853586|0.23720317901853585
Three cows grazing in a field.|Several sheep grazing in the field.|0.16|41.10154373431013|0.41101543734310125|0.2510154373431013
The man is sitting at a messy table and using a laptop.|A man sits looking at a laptop computer on a messy table.|0.96|44.15079971882101|0.4415079971882101|0.5184920028117899
A dining table with candles, wine, and a teapot.|A wooden table is set with candles, wine, and a purple plastic bowl.|0.6|45.6774370515735|0.456774370515735|0.14322562948426498
Two people paddling a red canoe are reflected in the still water.|Two people in a red canoe on a clear lake.|0.64|45.21269745373152|0.4521269745373152|0.1878730254626848
A scantily clad woman is standing next to a car.|A scantily clad woman standing next to a small red vehicle.|0.76|64.84750745464855|0.6484750745464855|0.11152492545351456
Red double decker bus taking on passengers.|Red double decker bus with hood up.|0.44|57.71924017766279|0.5771924017766279|0.1371924017766279
A buddha statue holding a candle is sitting on a table.|A man fishing on a small boat while on a lake.|0.0|22.56203621318953|0.2256203621318953|0.2256203621318953
Three people sitting at dinner table smiling at camera.|Two elderly women sit at a dinner table with a man.|0.4|33.5853217263289|0.335853217263289|0.06414678273671104
A multi-colored train on a track.|A mostly black train on a track.|0.5599999999999999|52.92553014057517|0.5292553014057517|0.03074469859424822
A white and red bus traveling on the street.|The red bus is on the street.|0.44|57.44900799866956|0.5744900799866955|0.13449007998669554
A red and blue plane flying with its landing gears down.|A WWII fighter plane with its landing gear down.|0.64|54.9164222316758|0.549164222316758|0.09083577768324202
Small boat going down a creek.|a boat moving in a river.|0.6|20.46262066815943|0.2046262066815943|0.39537379331840566
Four women and two men sit at a long table in a restaurant.|A group of people sit at a table in an Italian restaurant.|0.6|45.37854581601759|0.4537854581601759|0.14621454183982407
Two goats standing in a field by a tree.|A large boat pulling a small white boat.|0.0|14.881658791665748|0.14881658791665747|0.14881658791665747
A black and white photo of a living room with a large window, sofa, and chair.|A black and white scene of a well furnished room with a view outlooking a forest.|0.6|38.472973834234736|0.38472973834234736|0.21527026165765262
Close up of a brown horse with a blue halter.|A close up of a horse wearing a blue halter.|0.72|60.39475083833929|0.603947508383393|0.11605249161660702
A large black bird is sitting in the water.|The birds are swimming in the water.|0.52|50.03492322862885|0.5003492322862885|0.019650767713711548
A close-up of a cat on a cream sofa.|A siamese cat resting on a white sofa.|0.6799999999999999|20.886430480013637|0.20886430480013637|0.47113569519986354
A person is jumping a bicycle and performing a trick.|A person riding a dirt bike in the outdoors.|0.45|26.97099801264441|0.2697099801264441|0.18029001987355592
A yellow school bus is parked in a rural area.|A yellow school bus parked in a field.|0.8|71.83128401439136|0.7183128401439136|0.08168715985608643
A pug dog wits on a yellow chair next to a green dumpster.|A bulldog sitting on a yellow chair beside a large waste receptacle.|0.64|33.56004713622249|0.3356004713622249|0.30439952863777514
The woman is sitting on the red motorcycle.|The white sheep is standing on the green hill.|0.0|28.976977368807333|0.28976977368807333|0.28976977368807333
A sheep standing on a table at auction.|Woolly sheep at auction house.|0.8400000000000001|38.71384378258456|0.3871384378258456|0.45286156217415446
A close-up of a black train engine.|Close up of a white sheep with a black head.|0.0|26.673198972802115|0.26673198972802115|0.26673198972802115
A orange and white cat asleep on a leather chair.|A orange and white cat laying on a blanket in a black leather chair.|0.8|55.2605546362534|0.552605546362534|0.24739445363746604
a train rides on his tracks.|The train comes down the track, between two rows of trees.|0.6|17.078882646806047|0.17078882646806048|0.4292111735319395
Black and white cow standing in grassy field.|A black and white horned cow standing in a field.|0.76|63.68079712470829|0.6368079712470829|0.12319202875291713
A double decker red United bus on a city street.|A double decker bus drives on a city street.|0.8|71.2652284428876|0.7126522844288761|0.08734771557112397
The television and desk of hotel room with lamp lighting.|A television and a laptop computer are on in a hotel room.|0.52|43.11383466896734|0.43113834668967344|0.08886165331032658
A man riding a small bicycle.|A man is doing a wheelie on a bike.|0.5599999999999999|20.138478743779864|0.20138478743779864|0.3586152125622013
A woman wearing a navy dress is cutting a cake on a white table.|A person wearing a helmet sits on a bicycle on a sunny day.|0.08|29.69679175537576|0.2969679175537576|0.2169679175537576
A black train moves down the tracks.|A train traveling down the tracks.|0.8|55.27135230974326|0.5527135230974326|0.24728647690256744
A close-up picture of a white and purple motorcycle.|A close-up picture of a desk with a computer and papers on it.|0.2|45.88989223962209|0.45889892239622093|0.2588989223962209
A young girl riding a brown horse.|A woman in riding a brown horse.|0.76|67.19812593924914|0.6719812593924914|0.08801874060750858
Two women in the kitchen looking at a object.|Three men in suits sitting at a table.|0.0|26.349773108428906|0.26349773108428903|0.26349773108428903
Two women posing with a baby.|A woman poses with a baby.|0.44|52.44123241016674|0.5244123241016674|0.08441232410166738
A group of people sitting around a table containing food.|Four people are sitting around a living room with.snacks.|0.5599999999999999|42.60039121201588|0.4260039121201588|0.13399608787984113
A blue motorcycle is parked on the sidewalk.|A blue moped parked on the sidewalk.|0.8|76.22231992973144|0.7622231992973144|0.03777680070268563
A red double decker bus on a city street.|A red double decker bus driving down a street.|0.96|62.79251114912712|0.6279251114912712|0.3320748885087288
Two trains inside a train station.|The train sits at the train station.|0.48|57.189399161347744|0.5718939916134774|0.09189399161347744
A man riding a white horse.|A woman with a white horse.|0.44|54.52780421046676|0.5452780421046676|0.10527804210466757
A man and two women smiling at the camera while sitting on a blue sofa.|A man and women smiling at the camera while standing in a kitchen.|0.44|64.26813757355244|0.6426813757355244|0.20268137573552442
A large cruise ship in harbor with trees behind.|A cruise ship docked at a coast.|0.6799999999999999|34.005675906863395|0.340056759068634|0.33994324093136596
Two cows crossing a road intersection.|Two cows cross a paved street.|0.76|45.38142359912977|0.45381423599129767|0.30618576400870234
Several cows grazing on the median by the road.|Five cows grazing on a patch of grass between two roadways.|0.8|33.86878020861029|0.3386878020861029|0.46131219791389716
A black cow and a brown cow stands in a plain in front of an uprooted tree.|A black cow and a brown cow standing in front of a small copse of trees in a field.|0.8400000000000001|58.64183426699291|0.5864183426699291|0.253581657330071
Red double decker bus driving down street.|A double decker bus on a city street.|0.72|60.33580602551588|0.6033580602551588|0.11664193974484116
Tan cow with ear tags on a grassy field.|Person in grassy field tending to sheep.|0.24|35.62055647096418|0.3562055647096418|0.11620556470964183
A close up of the front end of a purple and white motor cycle.|Close up of the rear of a red sports car.|0.24|35.62181269660237|0.3562181269660237|0.11621812696602368
Two women shopping at a clothing store.|Two women in a clothing store.|0.92|75.96380813331726|0.7596380813331726|0.16036191866682747
A group of people sitting at a restaurant table.|Group of people sitting at table of restaurant.|0.92|78.20594958752855|0.7820594958752856|0.13794050412471448
A close-up of a brown horse's head.|A close-up of a yellow school bus.|0.0|43.22916177665496|0.4322916177665496|0.4322916177665496
A person in a red cap standing next to a brick support beam.|A brown horse is standing on grass and scrub.|0.0|26.326265717589493|0.2632626571758949|0.2632626571758949
A bay foal is walking next to its mother in a grassy field.|Close-up of young horse walking next to a larger horse.|0.52|32.24864901196776|0.32248649011967756|0.19751350988032246
A women standing next to a brown cow.|A women in glasses stands next to a cow in a field.|0.76|35.186491354347346|0.3518649135434735|0.4081350864565265
A dog peaks out the back of a truck.|A dog is peeking out of the back of a van.|0.72|38.42868669021107|0.3842868669021107|0.33571313309788925
Woman in blue shift dress cutting into food.|A woman in a blue dress cuts a cake.|0.76|39.22348225310506|0.39223482253105063|0.3677651774689494
The black and white cat is looking up at the camera.|A grey, black, and white cat looking at the camera.|0.72|63.05649022112437|0.6305649022112437|0.08943509778875625
Two brunette girls sit atop a red an yellow motorcycle with a side car.|A couple posing on a red and yellow motorcycle.|0.64|47.36279401074302|0.47362794010743026|0.16637205989256976
A small white cat standing in a sink.|Grey and white cat sitting in bathroom sink.|0.72|38.30285266146121|0.38302852661461206|0.3369714733853879
A man on the back seat of a red tandem bicycle.|A man is alone on the back of a tandem bicycle.|0.72|61.01117566191096|0.6101117566191097|0.10988824338089032
A computer on a desk.|A computer operating on a desk.|0.8|58.35518917281931|0.5835518917281931|0.21644810827180694
A small child smiling at the camera.|A small child sits on a cement wall near white flower.|0.32|31.70378787766977|0.3170378787766977|0.0029621212233023053
A little bird floating in the water.|A duck floating in the water.|0.48|73.85804507413968|0.7385804507413968|0.2585804507413968
A white bus with the word Julia is near water and a big ship.|A white bus with water and a barge in the background.|0.76|50.34908259791511|0.5034908259791511|0.25650917402084894
Old blue and white train on tracks.|A blue train in a mountainous area.|0.52|27.59576555840924|0.2759576555840924|0.2440423444159076
Yellow boat on a beach.|A yellow boat on shore.|0.8|53.61745867937818|0.5361745867937818|0.2638254132062182
A kitchendiner with papers laying on the blue clothed dining table.|A small kitchen and a cluttered table with a blue table cloth.|0.6799999999999999|32.43704525361796|0.3243704525361796|0.35562954746382036
Train in a station.|Trains inside an indoor station.|0.76|37.745017918612085|0.37745017918612084|0.38254982081387917
A gray cat is sitting on the window ledge looking at the camera.|The cat is standing on the window sill looking at the camera.|0.8|67.78511475811317|0.6778511475811316|0.12214885241886841
Man playing guitar while sitting down.|Red and white bus driving down road.|0.0|25.61774441312385|0.2561774441312385|0.2561774441312385
Red double decker bus driving down a street.|A double decker bus on a city street.|0.8400000000000001|61.0006481748531|0.610006481748531|0.22999351825146908
Three cows are grazing in a grassy field.|Three cows grazing in a field.|0.92|70.8865819283071|0.7088658192830709|0.21113418071692913
The brown train is sitting on the railroad tracks.|The white train is sitting on the tracks.|0.45|66.88059575728091|0.6688059575728091|0.21880595757280913
A black and white horned cow standing in a field.|A black and white photo of a cat sitting on a sofa.|0.08|38.92034385455438|0.38920343854554384|0.30920343854554383
A tiny blonde child in a blue dress sits on a table near her mother.|A young blonde girl wearing a helmet sits with a red bicycle behind her.|0.32|25.05894021015195|0.2505894021015195|0.06941059789848053
A group of people sitting at a restaurant table.|A group of people sitting around a table on a porch.|0.52|60.03728960149728|0.6003728960149728|0.08037289601497277
A black and white cow in a pen with hay.|A black and white cat lies in the dirt.|0.08|49.06898166445812|0.4906898166445812|0.4106898166445812
A red, double-decker bus.|Front and left side of a red double decker bus.|0.64|36.52611449397868|0.36526114493978684|0.27473885506021317
A close-up view of a horse's head.|A side view of a horse's head.|0.64|75.85520581940436|0.7585520581940436|0.11855205819404357
An old fashioned wooden sailing ship in the ocean.|A wooden yacht on the ocean.|0.64|47.64570094491373|0.47645700944913727|0.16354299055086274
A sheep standing in a mountainous area.|A large sheep standing on a hill.|0.8800000000000001|47.13914059208268|0.47139140592082684|0.40860859407917327
A white plane on the runway.|A white airplane is on a runway.|0.96|46.42022021848351|0.4642022021848351|0.49579779781516486
A tan puppy being petted.|A tan puppy being held and petted.|0.8800000000000001|65.71857935532192|0.6571857935532193|0.22281420644678085
Elegant dining room with wood furniture.|An elegant pink dining room with wooden furniture.|0.76|67.67594694721001|0.6767594694721001|0.08324053052789993
A women laying across two men sitting on a sofa.|Two men in shorts are sitting on a sofa.|0.4|53.59956965674926|0.5359956965674926|0.13599569656749255
two motorbikes on a dirt track.|Two dirt bikers riding over dirt hill.|0.72|16.62811033874772|0.1662811033874772|0.5537188966125228
The black and white cat is looking up at the camera.|A black and white dog looking at the camera.|0.44|70.04789556302158|0.7004789556302158|0.2604789556302158
A gray cat with green eyes looks at the camera.|A grey cat with green eyes looking into the camera.|1.0|69.79666261983954|0.6979666261983953|0.30203337380160467
Two lambs stand on a grassy hill.|Two dirt bikers riding over dirt hill.|0.04|16.04222067535106|0.1604222067535106|0.12042220675351059
A man in white with a wine bottle and a woman in a red turtleneck with a white vest.|A man and woman posing on a field with a bottle of wine.|0.6|31.40632812764872|0.3140632812764872|0.2859367187235128
A lone cow sits in the cold of the yard.|a black and white cow standing in the field.|0.36|23.00974950363341|0.23009749503633412|0.12990250496366587
A double decker bus drives on a city street.|A red double decker bus driving down a street.|0.72|62.61088008560316|0.6261088008560316|0.09389119914396837
Large black and white cat resting on a windowsill.|A small white cat sitting in a sink.|0.36|32.58192449172685|0.32581924491726855|0.03418075508273144
Boy feeding a sheep.|A boy feeding a sheep hay.|0.8400000000000001|71.17515423801902|0.7117515423801902|0.12824845761980985
A girl in a black desktop holds up an open box of Corn Flakes and a carton of milk.|A girl wearing black shorts and boots is standing next to a blue motorcycle.|0.0|22.61112684219226|0.22611126842192258|0.22611126842192258
a close up of a small cactus in a pot.|a close up of a woman holding a white puppy.|0.16|33.37955520406866|0.33379555204068656|0.17379555204068656
The white sheep is standing on the green hill.|A sheep stands on a hillside.|0.8|30.532191919733364|0.30532191919733365|0.4946780808026664
A black and white bird on a body of water with grass in the background.|A bus is on a road with a ferris wheel in the background.|0.0|44.17670969271437|0.44176709692714367|0.44176709692714367
A wooden bicycle with an awning.|A group of elderly people sitting around a dining table.|0.0|11.75038119982046|0.1175038119982046|0.1175038119982046
A black and white photo of a dilapidated wooden fence.|A black and white photo of an old wooden fence near a dirty street.|0.9|61.72026107972345|0.6172026107972345|0.28279738920276554
Two brown horses standing in a green meadow.|A brown horse stands in tall grass.|0.52|44.0514043550448|0.44051404355044804|0.07948595644955198
Two men wearing bike helmets.|Two men stand with their bicycles outside a shop.|0.32|18.129873133754614|0.18129873133754615|0.13870126866245386
A man playing a video game in a store.|Man playing game in a store.|0.6799999999999999|76.8798430482716|0.768798430482716|0.08879843048271607
A group of people sitting around a table on a porch.|A group of people sitting around a table with food on it.|0.72|73.60365139180176|0.7360365139180176|0.016036513918017636
A young girl wearing a bike helmet with a bicycle in the background.|A women holds a small dog on a leash with chairs in the background.|0.0|36.43513796034472|0.3643513796034472|0.3643513796034472
the back of a stop sign with many stickers on it.|The back of the stop sign is adorned with stickers.|1.0|49.70992311418549|0.49709923114185495|0.502900768858145
A bicycle is parked outside a bookstore.|A green bike parked outside a book store.|0.8|70.62600957226519|0.7062600957226519|0.09373990427734813
a brown double decker tour bus on a street with a ferris wheel behind it.|A double-decker bus driving in front of a ferris wheel.|0.8800000000000001|44.447632405047926|0.44447632405047927|0.43552367594952085
A black and white chair sitting in front of a brick wall and a window with a bamboo plant in a vase.|A black headed sheep covered in thick white wool stands in a pasture with other sheep.|0.12|23.24795738791187|0.23247957387911872|0.11247957387911872
A man in a black uniform on a white horse.|A man in a tux on a white horse.|0.72|68.6104638337896|0.6861046383378959|0.03389536166210405
Two women stand in a living room with a black dog.|Two women standing in a living room with a black dog looking towards the camera.|0.8|61.08029581851129|0.6108029581851129|0.18919704181488717
Two people paddling a red canoe are reflected in the still water.|Two people paddling in a red canoe with trees in the background.|0.64|50.77396422781456|0.5077396422781456|0.1322603577218544
A close-up view of the headlights of a blue old-fashioned car.|Close up of the headlights on a blue car.|0.8|57.87862625429163|0.5787862625429163|0.22121373745708373
Cars driving near a model building.|Vehicles driving infant of an ornate building.|0.48|37.36528657194976|0.3736528657194976|0.10634713428050241
A blue and orange airplane flying with its landing gear down.|A red and blue plane flying with its landing gears down.|0.52|71.81723360335248|0.7181723360335248|0.1981723360335248
A black and white cat lying on a blanket.|A black and white cat sleeps on a purple blanket.|0.8|58.1466760227681|0.581466760227681|0.2185332397723191
A building with a temporary sign over the entrance to its parking lot.|Road with the rear image of the tail lights of a bus.|0.04|19.351659594897367|0.19351659594897366|0.15351659594897366
A group of people sitting around a table containing food.|A group of people sitting around a table on a porch.|0.6799999999999999|77.60452409467828|0.7760452409467828|0.0960452409467829
A man and women sitting on a sofa holding a small baby.|a woman sitting on a sofa holding a baby.|0.64|75.30488977162332|0.7530488977162332|0.11304889771623317
A black and white cat lying on a blanket.|A black and white cat sleeping on its side on a purple blanket.|0.6|51.18093391990981|0.5118093391990981|0.08819066080090188
A black and white photo of a love seat.|A black and white photo of a bicycle.|0.36|71.9395241736709|0.719395241736709|0.359395241736709
A living room with a dining table in the background.|View of a living room with a dining room in the background.|0.8400000000000001|72.43042143162793|0.7243042143162793|0.11569578568372074
A red and gray train is going through a tunnel.|A red and gray train travels through a tunnel amongst the trees.|0.85|54.44887468702279|0.5444887468702279|0.3055112531297721
Red double decker bus with hood open.|An old Red London double decker bus with its hood raised.|0.8400000000000001|47.978054595195104|0.479780545951951|0.36021945404804906
A man riding a white horse.|A woman leading a white horse.|0.36|66.31024195887946|0.6631024195887946|0.3031024195887946
View of a living room with a dining room in the background.|A living room with large sofas and a dining table in the background.|0.76|59.05069900368896|0.5905069900368897|0.16949300996311034
An orange kitten lay on a leather couch.|Young couple sitting on a black couch.|0.16|24.09819465104416|0.2409819465104416|0.0809819465104416
A person wearing a bike helmet talks on a cell phone.|A person wearing a helmet rides a bike near a white structure.|0.6|42.82476234325181|0.4282476234325181|0.17175237656748188
A subway train pulling into the station.|A white train pulling into a station.|0.72|67.99027225463853|0.6799027225463853|0.04009727745361469
A bicycle is parked by a shop.|A green bike parked outside a book store.|0.76|17.835072545395153|0.17835072545395153|0.5816492745460484
Two men standing on beach.|Two women standing in front of tour bus.|0.0|41.27979111542063|0.4127979111542063|0.4127979111542063
Long-haired black dog standing in grassy field.|A blue jay standing in a grassy field.|0.2799999999999999|58.33164792477255|0.5833164792477255|0.30331647924772553
A small desk with chair near a laundry closet.|A room with tan walls and a washer and dryer.|0.04|19.952667627251625|0.19952667627251625|0.15952667627251624
Red double decker bus driving through the streets.|Red double decker bus driving down a street.|0.92|73.41023727063664|0.7341023727063665|0.18589762729363357
A goose flapping its wings in a body of water.|A black swan flapping its wings on the water.|0.6|52.05759521935992|0.5205759521935992|0.07942404780640078
Boy laying on couch with dog.|The boy is lying on a couch with a puppy.|0.8800000000000001|38.53341510805262|0.3853341510805262|0.4946658489194739
A black and white image of a cat laying on a rug.|Black and white picture of a cat laying on a rug.|1.0|74.53061289339227|0.7453061289339228|0.2546938710660772
