s1|s2|sts_score|metric_score|normalized_metric_score|delta
But butterflies exposed to an earlier light cycle, from 1am to 1pm, orientated themselves towards the south-east.|But butterflies housed under an earlier light cycle, 1 a.m. to 1 p.m., flew toward the southeast.|0.92|17.098731183066857|0.17098731183066856|0.7490126881693315
"Dunlap won both the swimsuit competition and the talent portion of the competition, singing ""If I Could."""|"She won the talent portion singing ""If I Could"" and also won in evening wear."|0.5599999999999999|25.16441111691874|0.2516441111691874|0.30835588883081255
South Asia follows, with 1.1 millions youths infected — 62 percent of them female.|Of the 1.1 million infected in south Asia, 62% are female.|0.8|6.690080689159478|0.06690080689159478|0.7330991931084052
An hour later, an Israeli helicopter fired missiles at a car in Gaza City, killing two Hamas officials and at least five other people.|An hour later Israeli attack helicopters rained missiles on a car in Gaza City, killing seven people, Palestinian sources said.|0.85|28.755838200176385|0.28755838200176387|0.5624416179982361
AAA spokesman Jerry Cheske said prices may have affected some plans, but cheap hotel deals mitigated the effect.|AAA spokesman Jerry Cheske said prices might have affected some plans, but cheap hotel deals made up for it.|1.0|61.70688911970019|0.6170688911970019|0.3829311088029981
She countersued for $125 million, saying Gruner & Jahr broke its contract with her by cutting her out of key editorial decisions.|She countersued for $125 million, saying G+J broke its contract with her by cutting her out of key editorial decisions and manipulated the magazine's financial figures.|0.7|60.551233978212885|0.6055123397821288|0.09448766021787114
The Standard Edition is $15,000 per processor or $300 per named user.|The Standard Edition One is a single processor version of the Oracle Standard Edition Database.|0.5|10.883006131731657|0.10883006131731657|0.39116993868268346
Microsoft acquired Virtual PC when it bought the assets of Connectix earlier this year.|Microsoft acquired Virtual PC from its developer, Connectix, earlier this year.|0.8800000000000001|33.88714363186177|0.33887143631861766|0.5411285636813825
Leon Williams' body was found inside his third-floor apartment at 196 Bay St., in Tompkinsville.|The dead man, Leon Williams, was found in his third-floor apartment.|0.6799999999999999|11.64394847706997|0.1164394847706997|0.5635605152293003
It's the first such drill since the September 11 terrorist attacks on New York and Washington.|It is the nation's first large-scale counterterrorism exercise since the Sept. 11 terrorist attacks.|0.8|12.03921753741131|0.1203921753741131|0.679607824625887
Ursel Reisen confirmed it operated the coach, but gave no details other than to say the passengers were of mixed ages.|Ursel Reisen confirmed it had been operating the coach, but declined to give details of the passengers other than to say they were of mixed ages.|0.96|39.70368719123532|0.39703687191235315|0.5629631280876468
A total of 17 cases have been confirmed in the southern city of Basra, the Organization said.|A total of 17 confirmed cases of cholera were reported yesterday by the World Health Organisation in the southern Iraqi city of Basra.|0.72|19.583248851075407|0.19583248851075408|0.5241675114892459
He was also expected to visit Yemen and Bahrain during his tour of the region.|Khatami, who arrived in Beirut Monday, was also to visit Syria, Yemen and Bahrain.|0.6799999999999999|12.208787311996696|0.12208787311996697|0.557912126880033
"General Myers told reporters that ""at first blush, it doesn't look like any rules were broken""."|"""At first blush, it doesn't look like any rules were broken,"" said Gen. Richard Myers, chairman of the Joint Chiefs of Staff."|0.72|35.20036495527772|0.3520036495527772|0.3679963504472228
Proving that the Millville son's sacrifice would not go unsung, Mayor James Quinn ordered all city flags flown at half-mast for the next 30 days.|In Millville yesterday, Mayor James Quinn ordered all city flags flown at half-staff for the next 30 days.|0.6799999999999999|51.02904728977012|0.5102904728977012|0.1697095271022987
Tom Kraynak, manager of operations and resources for the Canton, Ohio-based East Central Area Reliability Council, said that scenario is one among many that investigators are considering.|Tom Kraynak, manager of operations and resources for the Canton, Ohio-based East Central Area Reliability Council, said investigators are considering the scenario.|0.85|68.83839119503034|0.6883839119503034|0.16161608804969663
They found molecules that can only be produced when ozone breaks down cholesterol.|And all of the samples contained molecules that can only be produced when cholesterol interacts with ozone.|0.85|35.52628897052406|0.35526288970524056|0.4947371102947594
It can store more than a gigabyte of information equivalent to around 12 hours of music in one cubic centimetre.|And it can store more than a gigabyte of information - equivalent to 1,000 high quality images or around 12 hours of music - in just one cubic centimetre.|0.7692|42.65362300172181|0.42653623001721813|0.34266376998278186
Earlier this month, RIM had said it expected to report second-quarter earnings of between 7 cents and 11 cents a share.|Excluding legal fees and other charges it expected a loss of between 1 and 4 cents a share.|0.24|14.345334371446103|0.14345334371446103|0.09654665628553896
"""For me, the Lewinsky imbroglio seemed like just another vicious scandal manufactured by political opponents,"" according to extracts released yesterday."|"""For me, the Lewinsky imbroglio seemed like just another vicious scandal manufactured by political opponents,"" Mrs Clinton writes."|0.64|75.36026368740876|0.7536026368740876|0.11360263687408756
In 2001 and 2002, wire transfers from 4 of the company's 40 accounts totaled more than $3.2 billion, prosecutors said.|Wire transfers from four of the 40 accounts open at Beacon Hill totaled more than $3.2 billion from 2001 to 2002, Morgenthau said.|0.76|27.515098490473523|0.2751509849047352|0.4848490150952648
Stony Brook University launched the study in 1996, after earlier studies indicated a possible connection between electromagnetic fields and cancer.|The State University at Stony Brook launched the study in 1996, after earlier studies indicated a possible connection.|0.64|61.00140623040719|0.610014062304072|0.029985937695928055
"Earlier, they had defied a police order and cried ""Allahu Akbar"" (God is Greatest) as Bashir walked to his seat in the tightly guarded courtroom."|"Earlier, Bashir's supporters had defied a police order and cried ""Allahu Akbar (God is Greatest)"" as he walked to his seat."|0.8|51.48030774310147|0.5148030774310147|0.2851969225689853
Metropolitan Ambulance spokesman James Howe said five people were taken to hospital and three were treated at the scene after yesterday's incident.|Spokesman James Howe said five children aged between 4 and 17 were taken to hospital with neck and chest injuries, while three others were treated at the scene.|0.6666000000000001|28.105607064948035|0.28105607064948035|0.38554392935051973
But it is clear that the Joint Intelligence Committee was not involved.|This report was cleared by the Joint Intelligence Committee.|0.4|21.401603033752977|0.21401603033752978|0.18598396966247024
About 22% of twentysomethings are obese, which is roughly 30 pounds over a healthy weight.|About 31 percent of Americans are now obese — roughly 30 or more pounds over a healthy weight.|0.52|31.154285633815668|0.3115428563381567|0.2084571436618433
Coupling, an American version of a hit British comedy, will get the valuable Thursday 9:30 p.m. time slot.|Coupling, an American version of a hit British comedy, will couple with Friends on Thursdays.|0.6|43.51926261625994|0.43519262616259935|0.16480737383740063
Her body was found several weeks later in the Green River.|Aug. 15, 1982: Remains of Chapman, Hinds and Mills are found in the Green River.|0.52|17.035577408952822|0.1703557740895282|0.34964422591047184
"""Fighting continued until midnight,"" western rebel commander Ousmane Coulibaly told Reuters by satellite phone on Sunday."|"""They ransacked and burned the two villages completely,"" rebel commander Ousmane Coulibaly told Reuters by satellite phone from the bush."|0.5599999999999999|37.121339227348905|0.37121339227348904|0.1887866077265109
The reading for both August and July is the best seen since the survey began in August 1997.|It is the highest reading since the index was created in August 1997.|0.6|17.636478563502965|0.17636478563502966|0.4236352143649703
US Special Forces troops are training Colombian soldiers at military bases in the region to protect the pipeline, which transports crude from Colombia's second-biggest oil field.|U.S. Special Forces troops are training Colombian soldiers at military bases in the region to protect the pipeline.|0.64|59.23033072023252|0.5923033072023253|0.047696692797674745
We need a certifiable pay as you go budget by mid-July or schools wont open in September, Strayhorn said.|Texas lawmakers must close a $185.9 million budget gap by the middle of July or the schools wont open in September, Comptroller Carole Keeton Strayhorn said Thursday.|0.52|18.50861435376005|0.18508614353760047|0.3349138564623996
Shares of Hartford rose $2.88 to $46.50 in New York Stock Exchange composite trading.|Shares of Hartford were up $2.28, or 5.2 percent, to $45.90 in midday trading.|0.5|11.84479662042485|0.1184479662042485|0.38155203379575153
The DVD-CCA then appealed to the state Supreme Court.|The DVD CCA appealed that decision to the U.S. Supreme Court.|0.9|12.958133493807209|0.12958133493807208|0.7704186650619279
Country-music station KKCS has suspended two disc jockeys for playing songs by the Dixie Chicks in violation of a ban imposed after one group member criticized President George Bush.|A radio station has suspended two disc jockeys for locking themselves in the studio and continuously playing Dixie Chicks songs, violating the station's two-month-old ban on the group's music.|0.65|19.470145370244317|0.19470145370244318|0.45529854629755684
Sovereign's shares lost 74 cents, or 4.5%, to $15.68.|Sovereign shares closed on the New York Stock Exchange at $15.68, down 74 cents, or 4.5 percent.|0.8|20.27550794042456|0.20275507940424561|0.5972449205957544
Aspen Technology's shares dropped 74 cents, or 23 percent, to close at $2.48 on the Nasdaq.|In afternoon trading, Aspen's shares were off 89 cents or more than 27 percent at $2.33 per share.|0.44|5.151207212087108|0.05151207212087108|0.3884879278791289
The new law requires libraries and schools to use filters or lose federal financing.|The 6-3 ruling reinstates a law that told libraries to install filters or surrender federal money.|0.5599999999999999|5.693143948531979|0.05693143948531979|0.5030685605146802
In addition, it offered the United States and Israel a way to work around Mr. Arafat.|When the prime minister's position was established in the spring, it offered the United States and Israel a way to work around Arafat.|0.72|50.531529730449726|0.5053152973044973|0.21468470269550266
"And yes, Marilyn Monroe is definitely part of the story, titled ""Arthur Miller, Elia Kazan and the Blacklist: None Without Sin."""|"Note the subheading of this terrible parable in the ""American Masters"" series, ""Arthur Miller, Elia Kazan and the Blacklist: None Without Sin."""|0.52|49.516673610981|0.49516673610981|0.024833263890190027
Gilroy police and FBI agents described Gehring as cooperative, but said Saturday that he had revealed nothing about what had happened to the children.|Saturday, officials in California described Gehring as cooperative — but said he has revealed nothing about what has happened to the children.|0.76|35.25678415060714|0.3525678415060714|0.4074321584939286
Scribner's body was found floating in the city's Portage Bay, where he lived with his wife in a houseboat.|A kayaker found Dr. Scribner's body floating near the doctor's houseboat in Portage Bay, where he was eating lunch when his wife, Ethel, left for an appointment.|0.64|14.903874538182842|0.14903874538182843|0.4909612546181716
After protesters rushed the stage and twice cut power to the microphone, Hedges drew the speech to an early close.|After protesters rushed the stage and twice cut power to the microphone, Hedges cut his speech short.|1.0|62.88584826842568|0.6288584826842568|0.3711415173157432
A passer-by found Ben hiding along a dirt road in Spanish Fork Canyon about 7 p.m., with his hands still taped together but his feet free.|A passer-by found the boy hiding along a dirt road in Spanish Fork Canyon about 7 p.m. Thursday, with his feet free but his hands still taped.|0.8|65.98375555766069|0.6598375555766068|0.1401624444233932
Doctors say one or both boys may die, and that some brain damage is possible if they survive.|Doctors said that one or both of the boys may die and that if they survive, some brain damage is possible.|1.0|32.984617708811605|0.32984617708811603|0.670153822911884
Also missing is Al Larsen, 31, of Fort Worth, Texas, who was in another vehicle swept off the turnpike.|The other victim recovered Tuesday morning was Al Larsen, 31, of Fort Worth, Texas.|0.44|39.24259174695315|0.39242591746953154|0.047574082530468464
British-based GlaxoSmithKline Plc said earlier this year it would cut off supplies to Canadian drugstores that ship to the United States.|GlaxoSmithKline, the UK drugmaker, has said it would cut off supplies to Canadian stores shipping drugs to the US.|0.8400000000000001|31.27670021100431|0.3127670021100431|0.527232997889957
The festival kicked off yesterday one day after the Competition Commission delivered its final verdict to the Government on the proposed £4.1 billion merger.|The Competition Commission delivered its verdict yesterday on the proposed merger of the two big ITV players, Carlton and Granada.|0.5636|15.919638844359849|0.15919638844359849|0.4044036115564015
She said he persisted and she eventually allowed him to fix her bike while she sat in the front seat of his car.|She said she eventually allowed him to fix her bike while she sat in his car, and they chatted.|0.775|53.606731510320586|0.5360673151032058|0.2389326848967942
Daniels said he doesn't know what Bush will have to say about him at tonight's $2,000-per-person presidential fund-raiser.|Daniels said he doesn't know what Bush will say at tonight's $2,000-per-person reception to raise funds for his presidential re-election bid.|0.8800000000000001|48.87171355794013|0.48871713557940133|0.3912828644205988
A three-judge panel of the 11th U.S. Circuit Court of Appeals ruled late Friday that the small size, limited use and secular purpose make the image legitimate.|A three-judge panel of the 8th U.S. Circuit Court of Appeals in St. Louis overturned a ruling issued last year that supported the ordinance.|0.5599999999999999|33.66708947010078|0.33667089470100775|0.2233291052989922
Only 29 families of frogs are known and most were identified and described in the mid-1800s and the last in 1926.|Only 29 families of frogs are known, most of which were named by the mid-1800s.|0.76|31.27670021100431|0.3127670021100431|0.4472329978899569
"Officials at Brandeis said this was an ""extremely heartrending"" time for the campus."|"""This is an extremely heartrending time for the entire Brandeis University community."|0.8800000000000001|13.259061490238889|0.13259061490238888|0.7474093850976112
The value will total about $124 million, including convertible securities, according to Corel.|Including convertible securities, the total estimated value of the deal is $124 million, according to Corel.|1.0|36.7305422064342|0.367305422064342|0.632694577935658
He started in the 1983 Super Bowl, which Miami lost 27-17 to Washington.|He played four seasons in Miami, including the Dolphins' 27-17 loss to Washington in the Super Bowl.|0.6|12.206379091281828|0.12206379091281828|0.4779362090871817
Nterprise Linux Services is expected to be available before then end of this year.|Beta versions of Nterprise Linux Services are expected to be available on certain HP ProLiant servers in July.|0.5334|19.405981231227845|0.19405981231227845|0.33934018768772156
Excluding one-time items, the company enjoyed a profit of 6 cents a share.|Excluding one-time items, it expects profit of 11 cents to 15 cents a share.|0.4666|33.82657819986719|0.3382657819986719|0.1283342180013281
"""But I do question the motives of a deskbound president who assumes the garb of a warrior for the purposes of a speech."""|"Byrd, speaking from the Senate floor, said he questioned ""the motives of a deskbound president who assumes the garb of a warrior for purposes of a speech."""|0.6|55.98231955792769|0.5598231955792768|0.04017680442072313
The broader Standard & Poor's 500 Index .SPX fell 3 points, or 0.30 percent, to 995.|The technology-laced Nasdaq Composite Index <.IXIC> added 1.92 points, or 0.12 percent, at 1,647.94.|0.2666|10.380235015651325|0.10380235015651325|0.16279764984348677
Instead, tickets for the Jersey jam went on sale last night through Ticketmaster.|Tickets, available through Ticketmaster, went on sale yesterday.|0.76|13.380161378318954|0.13380161378318955|0.6261983862168105
"Earlier on Monday, Grant Thornton SpA repeated previous statements that it was ""a victim of fraudulent action""."|Grant Thornton claims that it too was the “victim” of a fraud.|0.6799999999999999|6.108557268562174|0.06108557268562174|0.6189144273143782
Peter Lyman and Hal Varian of Berkeley's School of Information Management and Systems say that information production has increased by 30 percent each year between 1999 and 2002.|That task appealed to two masters of the megabyte, Peter Lyman and Hal Varian, professors at the University of California-Berkeley's School of Information Management and Systems.|0.4|29.113216578145625|0.29113216578145623|0.10886783421854379
"""My judgment is 95 percent of that information should be declassified, become uncensored, so the American people would know."""|"My judgment is 95 percent of that information could be declassified, become uncensored so the American people would know,"" Mr. Shelby said on NBC's ""Meet the Press."""|0.6799999999999999|44.04825720546703|0.44048257205467034|0.2395174279453296
The researchers found only empty cavities and scar tissue where the tumors had been.|No tumors were detected; rather, empty cavities and scar tissue were found in their place.|0.8|22.65324580935124|0.2265324580935124|0.5734675419064876
Washington, however, said more was needed to prevent complaints being filed in the first place.|But the US insisted it wanted more done to prevent complaints being filed in the first place, preferably by repealing the entire law.|0.5599999999999999|32.8098817608606|0.328098817608606|0.23190118239139396
After 26 hours of surgery and a year of anticipation, the boys were separated Sunday at Children's Medical Center of Dallas.|Two-year-old Egyptian twin boys, born with their heads conjoined, have been separated after 26 hours of surgery at the Children's Medical Centre in Dallas.|0.64|13.21619418680914|0.1321619418680914|0.5078380581319086
Pines said he would convene the relevant party bodies within 10 days to discuss whether new elections would be held or whether a temporary leader would be appointed.|Mitzna and party secretary Ophir Pines agreed to convene party organizations within 10 days to discuss whether new primaries would be held or a temporary leader appointed.|0.72|35.56521383601747|0.35565213836017473|0.36434786163982524
The euro soared to US$1.1914 in Asian trading, before slipping back slightly to US$1.1895 as trading opened in Europe.|The euro soared to $1.1914 in Asian trading, before slipping back to $1.1884 in late European trading, up from $1.1857 late Monday.|0.72|39.93104310735343|0.3993104310735343|0.32068956892646566
"Abbas told the summit he would end the ""armed intefadeh,"" renounced ""terrorism against the Israelis wherever they might be"" and alluded to the disarming of militants."|"At Wednesday's summit, Abbas pledged to end the ""armed intefadeh,"" renounced ""terrorism against the Israelis wherever they might be"" and alluded to the disarming of militants."|0.8400000000000001|79.28295811590887|0.7928295811590886|0.04717041884091144
"Cmdr. Rod Gibbons, an academy spokesman, said, ""The academy is shocked and saddened."|Naval Academy spokesman Cmdr. Rod Gibbons said: ``Today's announcement came as a surprise.|0.65|14.576846149722613|0.14576846149722614|0.5042315385027739
Shares of LendingTree rose $6.21, or 42 percent, to $20.90 after hitting $21.36 earlier.|LendingTree shares rose 43 percent, or $6.31, to $21, more than doubling in the last two months.|0.55|9.856825562461763|0.09856825562461763|0.4514317443753824
Last week, his lawyers asked Warner to grant clemency under conditions that would have lead to a new sentencing hearing.|Last week, his lawyers asked Gov. Mark R. Warner to grant clemency, but the governor declined to intervene.|0.5|32.34249855193022|0.3234249855193022|0.1765750144806978
"""I think it should have been released years ago,"" said Brian Rohrbough, whose son, Daniel, was killed at Columbine."|Brian Rohrbough, whose son, Daniel, was killed at Columbine, said the tape raises disturbing issues.|0.35|45.104357918905706|0.4510435791890571|0.1010435791890571
"CIA Director George Tenet said the two men were ""defined by dedication and courage."""|"""[They] were defined by dedication and courage,"" said the CIA's director George Tenet."|0.85|26.74674548666952|0.2674674548666952|0.5825325451333048
But software license revenues, a measure financial analysts watch closely, decreased 21 percent to $107.6 million.|License sales, a key measure of demand, fell 21 percent to $107.6 million.|1.0|33.92375549949802|0.3392375549949802|0.6607624450050198
Dotson, 21, was arrested and charged on July 21 after reportedly telling authorities he shot Dennehy after Dennehy tried to shoot him.|Dotson was arrested July 21 after telling FBI agents he shot Dennehy when Dennehy tried to shoot him, according to the arrest warrant affidavit.|0.85|25.599155392449436|0.25599155392449435|0.5940084460755056
Prosecutors contended that Mr. Durst had plotted the murder to assume Mr. Black's identity.|Prosecutors maintained that Durst murdered Black to try to assume Black's identity.|0.95|12.03921753741131|0.1203921753741131|0.8296078246258869
That objection was cited by PeopleSoft's board in rejecting Oracle's offer.|PeopleSoft's board has recommended stockholders reject the offer.|0.55|9.57846440861982|0.09578464408619819|0.45421535591380185
Several black Democratic leaders were attempting to arrange a meeting with DNC chairman Terry McAuliffe to discuss the layoffs.|Black Democratic leaders were trying to arrange a meeting with Democratic National Committee Chairman Terry McAuliffe to discuss the layoffs of 10 minority staffers at party headquarters.|0.65|32.71839079108385|0.3271839079108385|0.3228160920891615
"""These are dark days for our industry,"" Giovanni Bisignani, director general of the Geneva-based organization, said in a statement."|"""These are dark days for our industry,"" the Geneva-based International Air Transport Association's Director-General Giovanni Bisignani said."|0.7|42.447266883108064|0.42447266883108065|0.2755273311689193
The seven other nations in the initiative are Britain, Germany, Italy, the Netherlands, Poland, Portugal and Spain.|Other nations involved in the PSI include Germany, Italy, the Netherlands, Poland, Portugal, Spain and Britain.|0.72|46.66756931662375|0.46667569316623747|0.2533243068337625
The average American makes four trips a day, 45 percent for shopping or errands.|Nearly half - 45 percent - are for shopping or running errands.|0.6666000000000001|13.38016137831896|0.13380161378318958|0.5327983862168105
It's also a strategic win for Overture, given that Knight Ridder had the option of signing on Google's services.|It's also a strategic win for Overture, given that Knight Ridder had been using Google's advertising services.|0.8|63.17498622799442|0.6317498622799441|0.16825013772005593
In the weeks leading up to the execution, several Florida officials received anonymous threatening letters.|Several Florida officials connected to the case have received threatening letters, accompanied by rifle bullets.|0.7|8.767411578311545|0.08767411578311546|0.6123258842168845
Hoy confirmed the woman's age Tuesday and said she has left on vacation with her family.|Hoy confirmed the woman's age Tuesday and said she was on vacation with her family, but is expected to return this week.|0.6799999999999999|46.94252364769241|0.46942523647692413|0.2105747635230758
BOSTON The Catholic archdiocese in Boston has offered $55 million to settle more than 500 clergy sex abuse lawsuits, according to a document obtained by The Associated Press.|The American Roman Catholic archdiocese of Boston has offered $55 million to settle more than 500 sex abuse lawsuits involving priests.|0.72|39.67954802761624|0.3967954802761624|0.32320451972383757
The 3{ hours of recordings include conversations between police, firefighters and other emergency workers, as well as media inquiries.|Among them are conversations between police, firefighters and other emergency workers, as well as media inquiries.|0.72|67.331874553513|0.67331874553513|0.046681254464869926
The 30-year bond US30YT=RR jumped 20/32, taking its yield to 4.14 percent from 4.18 percent.|The 30-year bond US30YT=RR dipped 14/32 for a yield of 4.26 percent from 4.23 percent.|0.4|38.146366463982886|0.38146366463982884|0.018536335360171186
But he is the only candidate who has won national labor endorsements so far, picking up his 11th union on Tuesday when the United Steelworkers of America endorsed him.|But he is the only candidate who has won national labor endorsements so far, picking up his 11th on Tuesday.|0.72|62.29117915151583|0.6229117915151583|0.09708820848484168
Oracle shares fell 27 cents, or 2 percent, to $13.09.|Oracle shares also rose on the news, up 15 cents to $13.51 on the Nasdaq.|0.32|6.942470526671953|0.06942470526671954|0.25057529473328044
North American futures pointed to a sub-par start to trading on Tuesday, with investors ready to get their first taste of quarterly earnings.|North American stock markets got off to a slow start Tuesday, with investors ready to get their first taste of quarterly earnings.|0.92|59.33067045090706|0.5933067045090705|0.3266932954909295
The market's broader gauges also posted big gains, having climbed higher for four consecutive weeks.|The broader market also retreated, having climbed higher for four consecutive weeks.|0.72|51.54458901398172|0.5154458901398172|0.20455410986018274
Jim Furyk celebrated his first Father's Day as a father by winning his first major golf championship.|His first Father's Day as a dad, his first major as a champion.|0.6|27.69413275131341|0.2769413275131341|0.32305867248686587
They passed through the Lemelson Medical, Educational and Research Foundation Limited Partnership in 2001 to Syndia.|"It said the patents were ""allegedly"" assigned to Syndia in 2001 through the Lemelson Medical, Educational and Research Foundation Limited Partnership."|0.48|44.64604223037625|0.44646042230376254|0.033539577696237444
The SIA says the DRAM market is expected to grow 2.9 percent to $15.7 billion in 2003 and 43 percent to $22.5 billion in 2004.|The Americas market will decline 2.1 percent to $30.6 billion in 2003, and then grow 15.7 percent to $35.4 billion in 2004.|0.24|20.14941615706458|0.20149416157064579|0.038505838429354206
Morrill's wife, Ellie, sobbed and hugged Bondeson's sister-in-law during the service.|At the service Morrill's widow, Ellie, sobbed and hugged Bondeson's sister-in-law as people consoled her.|0.6799999999999999|44.21836237407413|0.4421836237407413|0.2378163762592586
Mr. Grassley and Mr. Baucus rejected any disparity in drug benefits.|Grassley and Baucus said they had rejected that approach in their plan.|0.6|7.474875887495341|0.07474875887495341|0.5252512411250465
In the year-ago quarter, the steelmaker recorded a profit of $16.2 million, or 15 cents per share, on sales of $1.14 billion.|In the second quarter last year, AK Steel reported a profit of $16.2 million, or 15 cents a share.|0.6799999999999999|36.74668904964848|0.3674668904964848|0.31253310950351515
The Nasdaq had a weekly gain of 17.27, or 1.2 percent, closing at 1,520.15 on Friday.|The tech-laced Nasdaq Composite .IXIC rallied 30.46 points, or 2.04 percent, to 1,520.15.|0.36|6.809398432036521|0.06809398432036522|0.29190601567963476
"""It was brazen intimidation to keep people on the reservation,"" said a Republican who attended but did not want to be named."|"""It was a brazen attempt at intimidation,"" said a Republican legislator who attended the meeting."|0.7|21.62050865049026|0.2162050865049026|0.48379491349509735
No charges were announced, but the statement said legal proceedings were expected Monday.|An FBI statement said legal proceedings were expected Monday in federal court in Baltimore.|0.55|41.374412020518825|0.41374412020518825|0.1362558797948118
The dead woman was also wearing a ring and a Cartier watch.|"""It's a blond-haired woman wearing a Cartier watch on her wrist,"" the source said."|0.52|10.706109099319784|0.10706109099319784|0.4129389090068022
The tech-heavy Nasdaq Stock Markets composite index added 14.17 points or 0.94 per cent to 1,517.05.|The Nasdaq Composite index, full of technology stocks, was lately up around 18 points.|0.44|3.4197980307804725|0.03419798030780472|0.40580201969219526
But the FBI never kept tabs on al-Bayoumi - even though it had received information that he was a Saudi agent, the document says.|But the bureau never kept tabs on al-Bayoumi—despite receiving prior information he was a secret Saudi agent, the report says.|0.95|25.84145048742772|0.2584145048742772|0.6915854951257228
"""It's going to happen,"" said Jim Santangelo, president of the Teamsters Joint Council 42 in El Monte."|"""That really affects the companies, big time,"" said Jim Santangelo, president of the Teamsters Joint Council 42 in El Monte."|0.3|63.87544217039585|0.6387544217039585|0.3387544217039585
He was released on $3-million bail and immediately returned to Las Vegas, where he had been filming a video.|After posting $3 million bail, Jackson flew to Las Vegas, where he had been working on a video.|0.75|39.42302221292177|0.3942302221292177|0.3557697778707823
Gartner analysts said that businesses are not yet feeling confident enough to upgrade corporate PCs.|What's more, companies are not feeling confident enough to replace older PCs, the analyst firm said.|0.7|16.704452708541154|0.16704452708541154|0.5329554729145884
As of Tuesday, almost 250 health-care workers were in quarantine.|In addition, 6,800 people were in quarantine and thousands of health-care workers in working quarantine.|0.3|12.629025826182108|0.12629025826182108|0.1737097417381789
Brian Brabazon said his son would get upset but then turn around and befriend his taunters.|Her son would get upset, his mom said, but then turn around and befriend his taunters.|0.64|58.06515708267328|0.5806515708267328|0.059348429173267214
The tech-heavy Nasdaq Stock Markets composite index added 1.16 points to 1,504.04.|The Nasdaq Composite index, full of technology stocks, was lately up around 18 points.|0.44|3.395776631557144|0.03395776631557144|0.40604223368442854
The technology-laced Nasdaq Composite Index dipped 0.08 of a point to 1,646.|The technology-laced Nasdaq Composite Index <.IXIC> added 1.92 points, or 0.12 percent, at 1,647.94.|0.48|17.664869250318187|0.17664869250318188|0.3033513074968181
"He told the jury Stubbs is a ""cold, calculating killer."""|"District Attorney Dave Lupas reminded jurors that Stubbs is, ""a cold, calculating killer""."|0.6|18.05207084632737|0.18052070846327373|0.41947929153672625
Likewise, the 30-year bond <US30YT=RR> slid 1-11/32 for a yield of 4.38 percent, up from 4.30 percent.|The 30-year bond US30YT=RR jumped 20/32, taking its yield to 4.14 percent from 4.18 percent.|0.36|14.793378747473623|0.14793378747473623|0.21206621252526375
A seventh victim, a woman, died Tuesday night in the burn unit at childrens Hospital Medical Center of Akron.|A seventh person, a 21-year-old woman, was in critical condition in the burn unit at Akron Children's Hospital.|0.48|22.987793129899675|0.22987793129899675|0.25012206870100323
The men were immediately flown to nearby Botswana on a chartered Air Malawi flight, Malawi intelligence officials said on condition of anonymity.|The men were flown to nearby Botswana on an Air Malawi flight, the officials said.|0.7066|32.07714281451773|0.3207714281451773|0.3858285718548227
In exchange, North Korea would be required to end its nuclear weapons program.|"""In return we expect North Korea to give up nuclear weapons."""|0.95|8.549161846379198|0.08549161846379198|0.864508381536208
"""We condemn and denounce the Governing Council, which is headed by the United States,"" Moqtada al-Sadr said."|"""We condemn the Governing Council headed by the United States,"" Sadr said in a fiery sermon at Koufa mosque near Najaf."|0.6666000000000001|34.31499616980036|0.3431499616980036|0.3234500383019965
Sendmail said the system can even be set up to permit business-only usage.|The product can be instructed to permit business-only use, according to Sendmail.|1.0|13.06511329838856|0.13065113298388562|0.8693488670161144
That exploit works on unpatched Windows 2000 machines with Service Pack 3 and 4.|Both Counterpane and iDefense contend that the exploit works effectively against Windows 2000 systems running Service Pack 3 and 4.|0.6|26.823537700169773|0.26823537700169775|0.3317646229983022
Further out the curve, the benchmark 10-year note US10YT=RR shed 25/32 in price, taking its yield to 3.26 percent from 3.17 percent.|Early Wednesday, the benchmark 10-year US10YT=RR had lost 16/32 in price, driving its yield up to 3.33 percent from 3.26 percent late Tuesday.|0.6|34.6045680932875|0.34604568093287497|0.253954319067125
Tech stocks were hurt by a sour forecast from Sun Microsystems, which was viewed as a bad omen for the upcoming quarterly earnings season.|A sour forecast from Sun Microsystems Inc. SUNW.O put more pressure on Wall Street before the quarterly earnings season.|0.6|23.258634617455257|0.23258634617455257|0.36741365382544744
Shares of Coke were up 6 cents at $44.42 in afternoon trading Wednesday on the New York Stock Exchange.|Shares of Coke were down 26 cents to close at $44.10 on the New York Stock Exchange.|0.3692|42.97641362823878|0.4297641362823878|0.060564136282387826
Ernst & Young has denied any wrongdoing and plans to fight the allegations.|"Ernst & Young has denied the SEC's claims, and called its recommendations ""irresponsible""."|0.6|24.13241994184061|0.2413241994184061|0.3586758005815939
Neither military action nor large-scale bribery can solve the North Korean problem, Wolfowitz said.|"Indeed, Wolfowitz admitted Saturday that neither military action nor ""large scale bribery"" would solve the issue."|0.6|11.096189075729978|0.11096189075729977|0.4890381092427002
The driver, Eugene Rogers, helped to remove children from the bus, Wood said.|"At the accident scene, the driver was ""covered in blood"" but helped to remove children, Wood said."|0.64|23.106159120979022|0.23106159120979022|0.4089384087902098
The broader Standard & Poor's 500 Index <.SPX> was up 9.69 points, or 0.98 percent, at 994.53.|The tech-laced Nasdaq Composite Index <.IXIC> gained 18.35 points, or 1.13 percent, to 1,646.02.|0.2|12.683546941685782|0.1268354694168578|0.0731645305831422
