s1|s2|sts_score|metric_score|normalized_metric_score|delta
A white jeep parked in front of a store.|A white Jeep parked on a street.|0.7|0.8101968765258789|0.00810196876525879|0.6918980312347411
Two women standing in front of tour bus.|Two men talking in front of a plane.|0.08|0.6835134625434875|0.006835134625434875|0.07316486537456512
A man rides a large black motorbike.|A child sits in a large black leather chair.|0.0|0.4947989881038666|0.0049479898810386655|0.0049479898810386655
A bicycle is parked outside a bookstore.|People stand outside a bookstore.|0.16|0.6232197880744934|0.006232197880744934|0.15376780211925506
Plane in mid-flight at sunset.|A plane flying near the sunset.|0.76|0.7650396227836609|0.007650396227836609|0.7523496037721634
Two red buses parked up with gardens in front of them.|Red buses are parked by a large white building beside a formal garden.|0.6799999999999999|0.7081139087677002|0.007081139087677002|0.6729188609123229
A yellow parrot clings to the side of its cage.|A yellow and orange bird hold on to the side of a cage.|0.6799999999999999|0.7450599074363708|0.007450599074363708|0.6725494009256362
Couple sailing in a small sailboat.|Two men sailing in a small sailboat.|0.6|0.8221880793571472|0.008221880793571472|0.5917781192064285
A silver and blue motorcycle sitting next to a car.|A motorcycle parked next to a car.|0.72|0.6503990292549133|0.006503990292549134|0.7134960097074509
Red double decker bus.|A red, double-decker bus.|1.0|0.9112364649772644|0.009112364649772643|0.9908876353502274
Feet standing on a pretty day with large building in background.|Two police officers standing behind a van with a bus in the background.|0.08|0.437142550945282|0.00437142550945282|0.07562857449054718
A small white dog chews on a twig while lying on a wooden deck.|The white dog is laying on the wooden floor underneath the table.|0.32|0.6359261870384216|0.006359261870384217|0.3136407381296158
Man standing in front of silver train.|Man standing in front of a silver rail car.|0.8800000000000001|0.8421136736869812|0.008421136736869813|0.8715788632631303
A close-up of a sheep with its tongue hanging out.|Close up image of a sheep with it's tongue hanging out.|1.0|0.8798976540565491|0.00879897654056549|0.9912010234594345
A black and white horned cow standing in a field.|a black and white cow standing in the field.|0.8400000000000001|0.8061314821243286|0.008061314821243287|0.8319386851787568
A man riding a white horse in an arena.|A man riding a white horse.|0.8|0.860950767993927|0.00860950767993927|0.7913904923200608
A train sitting on the tracks near a field.|A train traveling down the tracks.|0.44|0.7539835572242737|0.007539835572242737|0.43246016442775725
A women and small child sitting at a dinner table smiling at the camera.|A small cat laying on a wooden beam looking up at the camera.|0.08|0.5730422139167786|0.005730422139167786|0.07426957786083221
A buddha statue sits on a table with a wooden table runner.|A bird standing on top of a wooden fencepost.|0.08|0.4937067329883575|0.004937067329883575|0.07506293267011643
Two red buses driving in front of a garden.|Train pulling into a station.|0.0|0.5538942813873291|0.005538942813873291|0.005538942813873291
Cows grazing in a snow covered field.|Five cows grazing in a snow covered field.|0.76|0.9239676594734192|0.009239676594734191|0.7507603234052658
A man riding a white horse.|A woman riding a brown horse.|0.36|0.8477774262428284|0.008477774262428284|0.3515222257375717
Man with blue shirt standing in front of a fountain.|A man in a blue shirt and tan pants is standing in front of a statue of a man, which is in a cobble stone paved plaza.|0.64|0.6408315896987915|0.006408315896987915|0.6335916841030121
A girl in riding gear sits atop a brown horse.|A girl in a red shirt is riding a brown horse.|0.8|0.8159677982330322|0.008159677982330322|0.7918403220176697
A clear plastic chair in front of a bookcase.|a clear plastic chair in front of book shelves.|0.8400000000000001|0.8490857481956482|0.008490857481956483|0.8315091425180436
A dog is wearing a gray jacket.|A dog laying in a pet jacket.|0.6|0.694372832775116|0.006943728327751159|0.5930562716722488
A sheep stands on a hillside.|A large sheep standing on a hill.|0.8|0.8161999583244324|0.008161999583244324|0.7918380004167557
A black and white cow standing in a grassy field.|a black and white cow standing in the field.|0.76|0.8711469769477844|0.008711469769477844|0.7512885302305221
A woman in a black bikini top and jeans.|A woman in a black hat is standing by the subway.|0.2|0.5559288859367371|0.005559288859367371|0.19444071114063263
A girl riding a brown horse.|The jockey is wearing purple and riding a brown horse.|0.44|0.6523013710975647|0.006523013710975647|0.43347698628902437
Man standing in front of yellow corvette.|A man is standing next to a yellow sports car.|0.64|0.7155488133430481|0.007155488133430481|0.6328445118665695
A man sitting on the grass looking toward the sky.|The man is standing on the sidewalk in front of the horse.|0.0|0.6119928359985352|0.006119928359985352|0.006119928359985352
A man poses in front of a large fountain with a statue on top.|Man with blue shirt standing in front of a fountain.|0.5599999999999999|0.7708751559257507|0.007708751559257507|0.5522912484407424
A white cat standing on a carpet.|A sheep standing in a forest.|0.08|0.572477400302887|0.00572477400302887|0.07427522599697113
A flat screen TV on the floor.|A flat-screen TV sits on the floor.|1.0|0.8789503574371338|0.008789503574371338|0.9912104964256286
Two brown horses standing in grassy field.|Two men sailing in a small sailboat.|0.0|0.3900188505649566|0.0039001885056495662|0.0039001885056495662
Two sheep stand in a doorway.|Two rams stand on snowy ground.|0.2799999999999999|0.6340434551239014|0.0063404345512390135|0.2736595654487609
Room with several computer monitors.|A room with four computer monitors in a row.|0.8|0.8531612753868103|0.008531612753868103|0.7914683872461319
A line outside of a bookstore on a street.|The yellow motorcycle is parked on the street.|0.08|0.4455219209194183|0.004455219209194183|0.07554478079080582
A passenger jet sits on a runway.|A large passenger jet flying close to the ground.|0.36|0.6511407494544983|0.0065114074945449825|0.353488592505455
Old green bottle sitting on a table.|Three men in suits sitting at a table.|0.08|0.5060120224952698|0.0050601202249526975|0.0749398797750473
Two white horses staring over a fence.|Two horses standing in a pen.|0.6|0.6257522702217102|0.006257522702217102|0.5937424772977828
The black and white cows pause in front of the gate.|The white airplane is flying in the sky.|0.0|0.4451227188110351|0.004451227188110351|0.004451227188110351
A black and white cow standing in a grassy field.|A black and white horned cow standing in a field.|0.8|0.8038322329521179|0.00803832232952118|0.7919616776704789
a black and white photo of a cat lying down.|A black and white image of a cat laying on a rug.|0.8400000000000001|0.8332804441452026|0.008332804441452027|0.8316671955585481
A man and woman stand, smiling for camera.|A man and woman are posing for the camera.|0.8400000000000001|0.811953604221344|0.00811953604221344|0.8318804639577866
A orange and white cat asleep on a leather chair.|A ginger cat sitting on an office chair.|0.6|0.6701443791389465|0.006701443791389466|0.5932985562086105
A white cat standing on a carpet.|A pretty white striped cat with his head hanging off the table.|0.32|0.6666536927223206|0.006666536927223205|0.3133334630727768
Grey and white domestic kitten lying down on a desk.|A man and his bicycle laying down on the green grass.|0.04|0.5120602250099182|0.005120602250099182|0.03487939774990082
A woman posing in front of an apartment building in the snow.|White bus parked in grass in front of building.|0.0|0.6624361872673035|0.006624361872673035|0.006624361872673035
A young woman with a bracelet is wearing a bikini top and jeans.|A woman wearing jeans, a dark bikini top, and a bracelet.|0.92|0.7952591180801392|0.007952591180801391|0.9120474088191987
A table and chairs are in a room with a picture on the wall and a ceiling fan.|A school bus driving down a road with green trees and grass in the background.|0.0|0.4226167500019073|0.004226167500019073|0.004226167500019073
A man sits crossed legged on a bed watching a small TV.|A man sits on a bed very close to a small television.|0.6799999999999999|0.7611401677131653|0.007611401677131653|0.6723885983228682
The headlights on a blue car.|Close up of the headlights on a blue car.|0.8400000000000001|0.7331429719924927|0.0073314297199249265|0.8326685702800751
A passenger train coming into a station.|A passenger train sits in the station.|0.48|0.824773371219635|0.00824773371219635|0.47175226628780365
An airplane facing the camera.|A lone cow sits in the cold of the yard.|0.0|0.3872072398662567|0.003872072398662567|0.003872072398662567
A woman riding a brown horse.|A person dressed in white on a brown horse.|0.64|0.7092170119285583|0.007092170119285583|0.6329078298807145
a jockey riding a horse.|A jockey riding a horse in a pen.|0.76|0.8079493641853333|0.008079493641853333|0.7519205063581467
The two dogs blend in with the stuff animals.|Two dogs sit on a couch with many stuffed animals.|0.6799999999999999|0.6438544392585754|0.006438544392585755|0.6735614556074142
A train is running on the tracks.|A train is running down the track in a rural area.|0.8|0.7246721982955933|0.007246721982955933|0.7927532780170441
Someone standing on a snowy mountain, watching a plane.|A man stands on a mountain, watching a plane.|0.8800000000000001|0.7616451382637024|0.007616451382637024|0.8723835486173631
A bird is flapping its wings in the water.|A large black bird is sitting in the water.|0.64|0.6733112931251526|0.006733112931251526|0.6332668870687485
A cruise liner docked at a port.|A cruise ship docked at a coast.|0.64|0.8528887629508972|0.008528887629508972|0.631471112370491
A red double decker bus on a crowded street.|A white bus partially in the snow on a public street.|0.4|0.6395622491836548|0.006395622491836548|0.39360437750816346
A woman pets a dog in a fenced area.|A woman pets a dog in a gated yard.|0.96|0.8909039497375488|0.008909039497375489|0.9510909605026244
A black and white cat playing with a blanket.|A black and white cat gets into a basket of yarn.|0.44|0.6724706292152405|0.006724706292152405|0.4332752937078476
A man on a mountain bike going down an incline.|This is a man riding a mountain bike over rocks on a clear day.|0.64|0.7711134552955627|0.007711134552955627|0.6322888654470444
A cat reclines on an office chair.|A ginger cat sitting on an office chair.|0.76|0.8139844536781311|0.00813984453678131|0.7518601554632187
A group of horses grazing in a field.|A brown horse grazing in a field of green grass.|0.52|0.7419649958610535|0.007419649958610535|0.5125803500413895
A group of people having a drink.|A row of locomotives on a siding in a field.|0.0|0.4151737987995147|0.0041517379879951475|0.0041517379879951475
Two dogs in a fenced kennel look ahead.|Two woman pose in a dining room with a baby.|0.0|0.4301263988018036|0.004301263988018036|0.004301263988018036
Three sheep on a dirt road viewed from a passenger vehicle.|Three sheep in middle of gravel road.|0.6799999999999999|0.7359314560890198|0.007359314560890198|0.6726406854391097
A yellow and blue airplane is flying in the sky.|Nine red and white aircraft flying in formation trailing smoke.|0.2|0.6843313574790955|0.006843313574790955|0.19315668642520906
The train sits at the train station.|The blue train is at the station.|0.8|0.7805344462394714|0.007805344462394714|0.7921946555376054
A train sitting on the tracks near a field.|A baby is sitting in the grass.|0.0|0.4979884326457977|0.0049798843264579765|0.0049798843264579765
Red double decker bus taking on passengers.|A red double decker bus is picking up more passengers in a city.|0.8800000000000001|0.7341567873954773|0.007341567873954773|0.8726584321260453
Two guys sit on a couch holding beers with a girl lying on their laps.|Two women watching the street with their bikes to see when they may cross.|0.0|0.4319948852062225|0.004319948852062225|0.004319948852062225
Two women in the kitchen looking at a object.|Two women in kitchen with one taking a picture.|0.5599999999999999|0.7457655668258667|0.007457655668258667|0.5525423443317413
A race horse galloping without a rider.|A horse galloping while wearing the number 4.|0.5599999999999999|0.7066759467124939|0.007066759467124939|0.552933240532875
A steam engine and train moving toward the camera.|A large bird of prey flying towards the camera.|0.16|0.458450585603714|0.00458450585603714|0.15541549414396286
A black and white photo of a glass bottle of Coca Cola.|This is a black and white picture of a short squat Coca-cola bottle.|0.8400000000000001|0.7281922698020935|0.007281922698020935|0.8327180773019791
A small bird perched on an icy branch.|A yellow bird perched on a branch.|0.64|0.7841655611991882|0.007841655611991882|0.6321583443880081
Boy with glasses typing on a computer.|A boy looking at a computer screen.|0.64|0.7161523699760437|0.007161523699760437|0.6328384763002396
A red truck spins their tires while a black one leaves the frame.|Red truck spinning tires and emitting smoke from behind.|0.64|0.547069251537323|0.00547069251537323|0.6345293074846268
A living room with table, chair and sofa alongside a large palm.|A living room with a blue sofa, camp bed, wooden bench and dresser.|0.48|0.6901915669441223|0.006901915669441223|0.4730980843305588
A smiling woman holding a small baby.|a woman sitting on a sofa holding a baby.|0.6799999999999999|0.775713324546814|0.00775713324546814|0.6722428667545318
An Esso gas station with trees in the background.|Two police officers standing behind a van with a bus in the background.|0.0|0.5572707056999207|0.005572707056999206|0.005572707056999206
Four blue and yellow planes flying over four boats.|Four blue and yellow planes in flight.|0.8400000000000001|0.759714663028717|0.0075971466302871705|0.8324028533697129
A horse standing near a gate with another horse in the background.|A group of river barges with trees in the background.|0.0|0.5504223704338074|0.005504223704338074|0.005504223704338074
Three bottles are on a table.|Old green bottle sitting on a table.|0.48|0.7570914626121521|0.007570914626121521|0.47242908537387845
A steam engine comes down a train track near trees.|A train is at a train station.|0.2799999999999999|0.5525642037391663|0.0055256420373916626|0.2744743579626083
A train is at a train station.|A train parked at a train station.|0.8400000000000001|0.7928874492645264|0.007928874492645264|0.8320711255073548
a woman sitting on a sofa holding a baby.|Bird sitting on a log in a lake.|0.08|0.4841795861721039|0.004841795861721039|0.07515820413827896
Two birds flying towards water feeder.|Two birds flying near bird feeders.|0.72|0.8123484253883362|0.008123484253883363|0.7118765157461167
Two cows standing in a large field.|Horse standing in a field.|0.32|0.7622624635696411|0.007622624635696411|0.3123773753643036
A group of sheep grazing on a hill.|A group of sheep are on a hill.|0.8|0.8628504872322083|0.008628504872322083|0.791371495127678
A man stands in front of a train.|A man is standing in front of a raised statue,.|0.4|0.638199508190155|0.00638199508190155|0.39361800491809845
Two women are posing for the camera and giving the thumbs up sign.|Two smiling young women giving the thumbs up sign.|0.8800000000000001|0.8025045990943909|0.008025045990943908|0.8719749540090562
A women holds a small baby while sitting on a sofa.|a woman sitting on a sofa holding a baby.|0.96|0.8498318791389465|0.008498318791389466|0.9515016812086105
A double decker red United bus on a city street.|A doubly decker red bus driving down the road.|0.8|0.7260897159576416|0.007260897159576416|0.7927391028404236
Two women sitting on brown couch.|Two women standing outside of a bus.|0.2|0.5280191898345947|0.005280191898345947|0.19471980810165407
A grey cat with green eyes looking into the camera.|A grey, black, and white cat looking at the camera.|0.64|0.7554309964179993|0.007554309964179992|0.6324456900358201
The bird is sitting on the branch.|The sheep is standing under the trees.|0.0|0.6090191602706909|0.0060901916027069096|0.0060901916027069096
Group of people sitting at table of restaurant.|Two people sitting at a table at a restaurant.|0.76|0.7424332499504089|0.00742433249950409|0.7525756675004959
A black and white cow stands on grass against a partly cloudy blue sky.|Two black and white cows behind a metal gate against a partly cloudy blue sky.|0.48|0.7879050374031067|0.007879050374031067|0.4721209496259689
A guy on a white horse.|A man riding a white horse in an arena.|0.64|0.7455926537513733|0.007455926537513733|0.6325440734624863
Two dairy cows drinking from a pond.|Two cows are drinking from a pond.|0.92|0.8576874136924744|0.008576874136924744|0.9114231258630753
There are several sheared sheep in a pen.|Three white sheep in an enclosure.|0.48|0.595408022403717|0.00595408022403717|0.47404591977596283
The black dog is lying in the grass.|A black dog lies on the grass.|1.0|0.860853374004364|0.00860853374004364|0.9913914662599563
Two young people are sitting at a table next to a sliding glass door, with one person pointing at the other.|Two people sit facing each other at a table as one points at the other.|0.8400000000000001|0.7166035175323486|0.007166035175323486|0.8328339648246766
A man and a woman holding hands walking along the beach.|A man with a beard and a skullcap and a boy walk along the ocean's shore.|0.44|0.6296628713607788|0.006296628713607788|0.4337033712863922
Ten sheep looking at the camera.|A cat on its back looking at the camera.|0.24|0.6654291749000549|0.00665429174900055|0.23334570825099943
A black and white dog looking at the camera.|A small black and white goat in a pen looking up at the camera.|0.2799999999999999|0.7353591322898865|0.007353591322898864|0.27264640867710105
A black table with white fuzzy chair.|A woman with her child.|0.0|0.341125339269638|0.00341125339269638|0.00341125339269638
Red double decker bus taking on passengers.|A red double decker bus driving down a street.|0.44|0.6777544617652893|0.006777544617652893|0.4332224553823471
Sail boat sailing on the water.|Sailboat sailing on a cloudy day.|0.6799999999999999|0.6655004620552063|0.006655004620552063|0.6733449953794479
A blue bird perches on the gloved hand of a person.|A bird is perched on a person's gloved hand.|0.8400000000000001|0.8036413788795471|0.00803641378879547|0.8319635862112046
A girl riding on a brown and white horse.|A girl riding a brown horse.|0.72|0.8075459003448486|0.008075459003448486|0.7119245409965514
A mostly black train on a track.|A car parked in front of train tracks.|0.2|0.5492076277732849|0.005492076277732849|0.19450792372226716
A young boy coloring with a red and blue crayon.|A young blonde girl in riding gear sits on top of a gray and white horse.|0.0|0.4908559620380401|0.004908559620380401|0.004908559620380401
A group of people in a living room.|A group of four people walking past a giant mushroom.|0.16|0.5856586694717407|0.005856586694717407|0.15414341330528258
A mallard and a tame white duck on the grass near water.|A small child in a pink dress sits on a table.|0.0|0.4278629124164581|0.0042786291241645805|0.0042786291241645805
The cat is sitting between two bicycles in front of a door.|Than horse standing in a field in front of a fence.|0.0|0.4827283918857574|0.004827283918857574|0.004827283918857574
A girl with a red bag standing on the street.|A black dog is staring at a sheep.|0.0|0.5439749360084534|0.005439749360084534|0.005439749360084534
A horse rider is riding a white horse.|A woman leading a white horse.|0.6799999999999999|0.6652241945266724|0.006652241945266724|0.6733477580547332
A long train is on train tracks.|A train on the train tracks.|0.8400000000000001|0.7120724320411682|0.007120724320411682|0.8328792756795884
A black and tan dog looks at a black sheep.|A black dog looking at a brown sheep in a pen.|0.6|0.7203449606895447|0.007203449606895447|0.5927965503931045
A room with several computers and pictures on the wall.|A home office with three computer monitors and other equipment on a desk.|0.5599999999999999|0.7425265908241272|0.007425265908241272|0.5525747340917587
A black and white photo of a cow walking under a tree in a field.|A black and white dog looking at the camera.|0.2|0.6724279522895813|0.006724279522895813|0.1932757204771042
A silver AreoMexico Jet Liner sitting on the tarmac.|An aeromexico silver plane is on a runway.|0.8400000000000001|0.6782113909721375|0.006782113909721375|0.8332178860902787
a man on a dirt bike jumping very high.|A man on a motorbike jumping with the sky behind him.|0.6799999999999999|0.7192103266716003|0.0071921032667160035|0.6728078967332839
Two people sailing a small white sail boat.|Couple sailing in a small sailboat.|0.8400000000000001|0.7494799494743347|0.007494799494743347|0.8325052005052568
A white airplane is parked on the cement.|A blue motorcycle is parked on the sidewalk.|0.16|0.5414441823959351|0.00541444182395935|0.15458555817604067
Three cows grazing in a field.|Several sheep grazing in the field.|0.16|0.8471205830574036|0.008471205830574036|0.15152879416942597
The man is sitting at a messy table and using a laptop.|A man sits looking at a laptop computer on a messy table.|0.96|0.8169121146202087|0.008169121146202087|0.9518308788537979
A dining table with candles, wine, and a teapot.|A wooden table is set with candles, wine, and a purple plastic bowl.|0.6|0.7318142056465149|0.007318142056465149|0.5926818579435348
Two people paddling a red canoe are reflected in the still water.|Two people in a red canoe on a clear lake.|0.64|0.7347877621650696|0.007347877621650695|0.6326521223783493
A scantily clad woman is standing next to a car.|A scantily clad woman standing next to a small red vehicle.|0.76|0.8652594685554504|0.008652594685554505|0.7513474053144455
Red double decker bus taking on passengers.|Red double decker bus with hood up.|0.44|0.7075261473655701|0.007075261473655701|0.4329247385263443
A buddha statue holding a candle is sitting on a table.|A man fishing on a small boat while on a lake.|0.0|0.4145703017711639|0.004145703017711639|0.004145703017711639
Three people sitting at dinner table smiling at camera.|Two elderly women sit at a dinner table with a man.|0.4|0.5599904656410217|0.005599904656410217|0.39440009534358983
A multi-colored train on a track.|A mostly black train on a track.|0.5599999999999999|0.784352719783783|0.007843527197837829|0.5521564728021621
A white and red bus traveling on the street.|The red bus is on the street.|0.44|0.7603657841682434|0.0076036578416824345|0.43239634215831757
A red and blue plane flying with its landing gears down.|A WWII fighter plane with its landing gear down.|0.64|0.6201493144035339|0.006201493144035339|0.6337985068559647
Small boat going down a creek.|a boat moving in a river.|0.6|0.7485716342926025|0.007485716342926025|0.5925142836570739
Four women and two men sit at a long table in a restaurant.|A group of people sit at a table in an Italian restaurant.|0.6|0.7250668406486511|0.007250668406486511|0.5927493315935135
Two goats standing in a field by a tree.|A large boat pulling a small white boat.|0.0|0.4638077616691589|0.004638077616691588|0.004638077616691588
A black and white photo of a living room with a large window, sofa, and chair.|A black and white scene of a well furnished room with a view outlooking a forest.|0.6|0.6994227766990662|0.0069942277669906615|0.5930057722330093
Close up of a brown horse with a blue halter.|A close up of a horse wearing a blue halter.|0.72|0.8336796760559082|0.008336796760559081|0.7116632032394409
A large black bird is sitting in the water.|The birds are swimming in the water.|0.52|0.7218242287635803|0.007218242287635803|0.5127817577123642
A close-up of a cat on a cream sofa.|A siamese cat resting on a white sofa.|0.6799999999999999|0.6614696383476257|0.0066146963834762575|0.6733853036165237
A person is jumping a bicycle and performing a trick.|A person riding a dirt bike in the outdoors.|0.45|0.5334576964378357|0.005334576964378357|0.4446654230356217
A yellow school bus is parked in a rural area.|A yellow school bus parked in a field.|0.8|0.8738955855369568|0.008738955855369568|0.7912610441446305
A pug dog wits on a yellow chair next to a green dumpster.|A bulldog sitting on a yellow chair beside a large waste receptacle.|0.64|0.6732190251350403|0.006732190251350403|0.6332678097486496
The woman is sitting on the red motorcycle.|The white sheep is standing on the green hill.|0.0|0.477505624294281|0.00477505624294281|0.00477505624294281
A sheep standing on a table at auction.|Woolly sheep at auction house.|0.8400000000000001|0.6991279721260071|0.006991279721260071|0.83300872027874
A close-up of a black train engine.|Close up of a white sheep with a black head.|0.0|0.5921624302864075|0.005921624302864074|0.005921624302864074
A orange and white cat asleep on a leather chair.|A orange and white cat laying on a blanket in a black leather chair.|0.8|0.8361961245536804|0.008361961245536804|0.7916380387544633
a train rides on his tracks.|The train comes down the track, between two rows of trees.|0.6|0.4852270483970642|0.004852270483970642|0.5951477295160293
Black and white cow standing in grassy field.|A black and white horned cow standing in a field.|0.76|0.7598310112953186|0.007598310112953186|0.7524016898870468
A double decker red United bus on a city street.|A double decker bus drives on a city street.|0.8|0.7817037105560303|0.007817037105560302|0.7921829628944398
The television and desk of hotel room with lamp lighting.|A television and a laptop computer are on in a hotel room.|0.52|0.6353751420974731|0.006353751420974731|0.5136462485790253
A man riding a small bicycle.|A man is doing a wheelie on a bike.|0.5599999999999999|0.7146721482276917|0.007146721482276916|0.552853278517723
A woman wearing a navy dress is cutting a cake on a white table.|A person wearing a helmet sits on a bicycle on a sunny day.|0.08|0.4553569257259369|0.004553569257259369|0.07544643074274063
A black train moves down the tracks.|A train traveling down the tracks.|0.8|0.7992517948150635|0.007992517948150635|0.7920074820518495
A close-up picture of a white and purple motorcycle.|A close-up picture of a desk with a computer and papers on it.|0.2|0.5698142051696777|0.005698142051696778|0.19430185794830324
A young girl riding a brown horse.|A woman in riding a brown horse.|0.76|0.8116874098777771|0.00811687409877777|0.7518831259012222
Two women in the kitchen looking at a object.|Three men in suits sitting at a table.|0.0|0.5226766467094421|0.005226766467094421|0.005226766467094421
Two women posing with a baby.|A woman poses with a baby.|0.44|0.874809980392456|0.008748099803924561|0.43125190019607545
A group of people sitting around a table containing food.|Four people are sitting around a living room with.snacks.|0.5599999999999999|0.7019445300102234|0.007019445300102234|0.5529805546998977
A blue motorcycle is parked on the sidewalk.|A blue moped parked on the sidewalk.|0.8|0.838956892490387|0.008389568924903869|0.7916104310750962
A red double decker bus on a city street.|A red double decker bus driving down a street.|0.96|0.8740358948707581|0.008740358948707581|0.9512596410512923
Two trains inside a train station.|The train sits at the train station.|0.48|0.688136637210846|0.006881366372108459|0.4731186336278915
A man riding a white horse.|A woman with a white horse.|0.44|0.7945662140846252|0.007945662140846252|0.43205433785915376
A man and two women smiling at the camera while sitting on a blue sofa.|A man and women smiling at the camera while standing in a kitchen.|0.44|0.7414753437042236|0.007414753437042236|0.43258524656295777
A large cruise ship in harbor with trees behind.|A cruise ship docked at a coast.|0.6799999999999999|0.6643193364143372|0.006643193364143371|0.6733568066358566
Two cows crossing a road intersection.|Two cows cross a paved street.|0.76|0.8301576972007751|0.008301576972007752|0.7516984230279923
Several cows grazing on the median by the road.|Five cows grazing on a patch of grass between two roadways.|0.8|0.7632644772529602|0.007632644772529602|0.7923673552274705
A black cow and a brown cow stands in a plain in front of an uprooted tree.|A black cow and a brown cow standing in front of a small copse of trees in a field.|0.8400000000000001|0.7759806513786316|0.007759806513786316|0.8322401934862138
Red double decker bus driving down street.|A double decker bus on a city street.|0.72|0.7890380024909973|0.007890380024909972|0.71210961997509
Tan cow with ear tags on a grassy field.|Person in grassy field tending to sheep.|0.24|0.4716175198554992|0.004716175198554992|0.235283824801445
A close up of the front end of a purple and white motor cycle.|Close up of the rear of a red sports car.|0.24|0.6753792762756348|0.0067537927627563474|0.23324620723724365
Two women shopping at a clothing store.|Two women in a clothing store.|0.92|0.8924282193183899|0.008924282193183898|0.9110757178068162
A group of people sitting at a restaurant table.|Group of people sitting at table of restaurant.|0.92|0.841010332107544|0.00841010332107544|0.9115898966789246
A close-up of a brown horse's head.|A close-up of a yellow school bus.|0.0|0.6727679371833801|0.006727679371833801|0.006727679371833801
A person in a red cap standing next to a brick support beam.|A brown horse is standing on grass and scrub.|0.0|0.4874080419540405|0.004874080419540405|0.004874080419540405
A bay foal is walking next to its mother in a grassy field.|Close-up of young horse walking next to a larger horse.|0.52|0.6299553513526917|0.006299553513526917|0.5137004464864731
A women standing next to a brown cow.|A women in glasses stands next to a cow in a field.|0.76|0.6724531054496765|0.006724531054496765|0.7532754689455032
A dog peaks out the back of a truck.|A dog is peeking out of the back of a van.|0.72|0.7090080380439758|0.007090080380439758|0.7129099196195602
Woman in blue shift dress cutting into food.|A woman in a blue dress cuts a cake.|0.76|0.563112735748291|0.00563112735748291|0.7543688726425171
The black and white cat is looking up at the camera.|A grey, black, and white cat looking at the camera.|0.72|0.7574430704116821|0.007574430704116821|0.7124255692958832
Two brunette girls sit atop a red an yellow motorcycle with a side car.|A couple posing on a red and yellow motorcycle.|0.64|0.6394991874694824|0.006394991874694824|0.6336050081253052
A small white cat standing in a sink.|Grey and white cat sitting in bathroom sink.|0.72|0.7268449068069458|0.007268449068069458|0.7127315509319305
A man on the back seat of a red tandem bicycle.|A man is alone on the back of a tandem bicycle.|0.72|0.7053202390670776|0.007053202390670777|0.7129467976093292
A computer on a desk.|A computer operating on a desk.|0.8|0.9117884039878844|0.009117884039878845|0.7908821159601211
A small child smiling at the camera.|A small child sits on a cement wall near white flower.|0.32|0.6764322519302368|0.006764322519302368|0.31323567748069764
A little bird floating in the water.|A duck floating in the water.|0.48|0.8057851195335388|0.008057851195335388|0.4719421488046646
A white bus with the word Julia is near water and a big ship.|A white bus with water and a barge in the background.|0.76|0.6108289957046509|0.006108289957046509|0.7538917100429535
Old blue and white train on tracks.|A blue train in a mountainous area.|0.52|0.5949389338493347|0.005949389338493347|0.5140506106615067
Yellow boat on a beach.|A yellow boat on shore.|0.8|0.8735488057136536|0.008735488057136536|0.7912645119428635
A kitchendiner with papers laying on the blue clothed dining table.|A small kitchen and a cluttered table with a blue table cloth.|0.6799999999999999|0.6016009449958801|0.006016009449958801|0.6739839905500411
Train in a station.|Trains inside an indoor station.|0.76|0.7402320504188538|0.007402320504188538|0.7525976794958115
A gray cat is sitting on the window ledge looking at the camera.|The cat is standing on the window sill looking at the camera.|0.8|0.8088857531547546|0.008088857531547547|0.7919111424684525
Man playing guitar while sitting down.|Red and white bus driving down road.|0.0|0.412753701210022|0.00412753701210022|0.00412753701210022
Red double decker bus driving down a street.|A double decker bus on a city street.|0.8400000000000001|0.8165452480316162|0.008165452480316162|0.8318345475196839
Three cows are grazing in a grassy field.|Three cows grazing in a field.|0.92|0.8910490870475769|0.00891049087047577|0.9110895091295242
The brown train is sitting on the railroad tracks.|The white train is sitting on the tracks.|0.45|0.7953895926475525|0.007953895926475526|0.44204610407352446
A black and white horned cow standing in a field.|A black and white photo of a cat sitting on a sofa.|0.08|0.5397220253944397|0.005397220253944397|0.0746027797460556
A tiny blonde child in a blue dress sits on a table near her mother.|A young blonde girl wearing a helmet sits with a red bicycle behind her.|0.32|0.597477912902832|0.0059747791290283205|0.3140252208709717
A group of people sitting at a restaurant table.|A group of people sitting around a table on a porch.|0.52|0.8117746114730835|0.008117746114730835|0.5118822538852692
A black and white cow in a pen with hay.|A black and white cat lies in the dirt.|0.08|0.5657433867454529|0.005657433867454529|0.07434256613254547
A red, double-decker bus.|Front and left side of a red double decker bus.|0.64|0.7511956095695496|0.007511956095695496|0.6324880439043045
A close-up view of a horse's head.|A side view of a horse's head.|0.64|0.8555351495742798|0.008555351495742798|0.6314446485042572
An old fashioned wooden sailing ship in the ocean.|A wooden yacht on the ocean.|0.64|0.7815110683441162|0.007815110683441161|0.6321848893165588
A sheep standing in a mountainous area.|A large sheep standing on a hill.|0.8800000000000001|0.8387921452522278|0.008387921452522278|0.8716120785474778
A white plane on the runway.|A white airplane is on a runway.|0.96|0.864918053150177|0.00864918053150177|0.9513508194684982
A tan puppy being petted.|A tan puppy being held and petted.|0.8800000000000001|0.9091842770576476|0.009091842770576475|0.8709081572294236
